ID,region,locality,sites,Age_MPA,Class,lat,lon,biomassarea,biomassarea1,biomassarea2,grav_total,ModelMode,FE_Fish,Larval_behaviour,LocalRet,Indegree,Outdegree,Btw
V7491,continental_tep,coiba,coiba_3,14,Restricted,7.6943,-81.6245,400.6795086,294.6761583,317.3498978,31.97957784,resid5 ,resid ,active,2510,13,8,53.65
V7492,continental_tep,coiba,coiba_13,14,Restricted,7.4705,-82.2471,66.79299745,55.27128578,55.27128578,20.71879792,resid5 ,resid ,active,267,17,13,6.4
V7493,continental_tep,coiba,coiba_14,14,Restricted,7.5028,-81.8921,193.0493982,32.89618335,32.89618335,23.24708309,resid5 ,resid ,active,9,21,22,519.0047619
V7493,continental_tep,coiba,coiba_8,14,Restricted,7.565,-81.8503,595.3965309,326.7690637,326.7690637,26.37138404,resid5 ,resid ,active,9,21,22,519.0047619
V7494,continental_tep,costa_rica,costa_rica_4,0,Fished,9.8599,-85.4875,41.18453308,36.23562013,36.23562013,256.2000447,resid5 ,resid ,active,401,20,16,77.2
V7502,continental_tep,coiba,coiba_6,0,Fished,8.1065,-82.2867,78.08527053,66.66640071,66.66640071,72.80714911,resid5 ,resid ,active,0,0,0,0
V7509,continental_tep,coiba,coiba_5,0,Fished,7.8702,-82.4402,176.8294654,106.4122476,106.4122476,37.61185284,resid5 ,resid ,active,35,9,19,0
V7517,offshore_tep,malpelo,malpelo_1,13,Restricted,4.002,-81.6065,2017.573141,1469.477995,1499.333294,1.466270214,resid5 ,resid ,active,0,0,0,0
V7519,continental_tep,panama_pacific,panama_pacific_1,0,Fished,8.7717,-79.5391,373.2701236,298.0582981,298.0582981,345.2090455,resid5 ,resid ,active,3,103,148,19148.48315
V7523,continental_tep,las_perlas,las_perlas_3,12,Restricted,8.4159,-79.0989,428.3247678,349.1803303,349.1803303,80.64003922,resid5 ,resid ,active,50,70,84,4186.438608
V7526,continental_tep,las_perlas,las_perlas_1,12,Restricted,8.6598,-79.0538,2992.6268,2160.611023,2160.611023,58.48961726,resid5 ,resid ,active,102,33,72,683.2484605
V7530,offshore_tep,revillagigedo,revillagigedo_2,2,Restricted,19.3336,-110.8029,122.7184268,76.02174675,76.02174675,0.082400503,resid5 ,resid ,active,110,32,63,6606.816257
V7531,offshore_tep,revillagigedo,revillagigedo_3,2,Restricted,18.9927,-112.0843,538.0926626,170.4505946,170.4505946,0.00298335,resid5 ,resid ,active,29,27,61,647.4461634
V8009,caribbean,florida_keys,florida_keys_4,29,Closed,24.618,-82.8937,768.9980716,684.6758914,684.6758914,30.33921774,resid5 ,resid ,active,129,39,64,6185.780884
V8012,caribbean,florida_keys,florida_keys_1,29,Closed,24.6263,-81.1068,1128.447249,1107.517461,1107.517461,112.4084654,resid5 ,resid ,active,114,40,57,270.1318072
V8015,caribbean,florida_keys,florida_keys_3,29,Closed,24.5444,-81.4089,706.9936577,690.6206456,690.6206456,90.59050737,resid5 ,resid ,active,5,43,63,2550.223657
V8030,caribbean,florida_keys,florida_keys_2,29,Closed,24.6906,-81.0061,723.1632542,711.8605473,711.8605473,152.4117696,resid5 ,resid ,active,1,143,3,5
V8057,caribbean,curacao,curacao_3,0,Fished,12.06,-68.845,192.7986101,179.4782453,179.4782453,107.5464134,resid5 ,resid ,active,1,14,50,2319.287906
V8057,caribbean,curacao,curacao_1,0,Fished,12.125,-68.975,142.8385039,134.7818248,134.7818248,2086.800403,resid5 ,resid ,active,1,14,50,2319.287906
V8093,caribbean,bonaire,bonaire_2,27,Restricted,12.1126,-68.2877,294.0054834,289.7148989,289.7148989,53.52726759,resid5 ,resid ,active,28,21,12,46.79573549
V8093,caribbean,bonaire,bonaire_3,27,Restricted,12.2084,-68.3237,315.2466745,274.9593321,274.9593321,159.6667909,resid5 ,resid ,active,28,21,12,46.79573549
V8094,caribbean,curacao,curacao_4,0,Fished,12.38,-69.16,235.7604455,225.6181667,225.6181667,117.5835715,resid5 ,resid ,active,937,25,12,0.458333333
V8096,caribbean,curacao,curacao_2,0,Fished,12.23,-69.095,169.7965271,166.5572277,166.5572277,116.4168043,resid5 ,resid ,active,76,16,15,135.4952817
V8175,caribbean,san_blas,san_blas_1,0,Fished,9.5717,-78.915,256.3275794,235.2121237,235.2121237,83.39860752,resid5 ,resid ,active,633,15,17,7.906737196
V8181,caribbean,bocas_del_toro,bocas_del_toro_1,0,Fished,9.2597,-82.1108,33.32948271,33.07927582,33.07927582,64.90122141,resid5 ,resid ,active,708,22,36,774.9835085
V8219,caribbean,southwestern_caribbean,southwestern_caribbean_2,14,Restricted,14.3594,-80.2402,569.381773,454.7860281,539.0705298,0.472886429,resid5 ,resid ,active,72,43,64,1048.318816
V8226,caribbean,southwestern_caribbean,southwestern_caribbean_3,14,Restricted,14.4444,-80.2298,441.9500646,380.1907767,380.1907767,0.478113344,resid5 ,resid ,active,0,40,69,1123.468946
V8237,caribbean,seaflower_marine_reserve,seaflower_marine_reserve_1,14,Closed,13.4083,-81.367,281.6971043,258.3627293,258.3627293,7.147167721,resid5 ,resid ,active,2,54,134,28876.12073
V8259,caribbean,seaflower_marine_reserve,seaflower_marine_reserve_3,14,Closed,12.5719,-81.7014,398.6168849,371.6934358,371.6934358,12719.2482,resid5 ,resid ,active,0,60,103,547.5606701
V8406,caribbean,belize,belize_3,23,Restricted,16.8683,-88.0662,150.3753962,141.208764,141.208764,100.5459794,resid5 ,resid ,active,0,43,6,451.6547619
V8474,caribbean,mexico_caribbean,mexico_caribbean_13,3,Restricted,20.6048,-87.0712,1774.87194,1620.039372,1620.039372,261.775681,resid5 ,resid ,active,179,34,12,1130
V8490,caribbean,mexico_caribbean,mexico_caribbean_12,0,Fished,20.6403,-84.3079,183.9976883,168.266968,168.266968,10.28978407,resid5 ,resid ,active,86,29,11,81.16666667
V8691,caribbean,grand_cayman,grand_cayman_1,33,Restricted,19.3066,-81.387,412.3462055,353.036567,353.036567,3981.11194,resid5 ,resid ,active,142,45,27,1294.68705
V8803,caribbean,cuba,cuba_1,9,Restricted,20.7621,-78.8615,429.4145375,99.63773697,99.63773697,29.65107863,resid5 ,resid ,active,14,47,50,3851.978778
V9294,central_iwp,palau,palau_1,15,Closed,2.89,131.86,582.9888029,453.1977904,499.100874,0.356749738,resid5 ,resid ,active,22,81,63,33898.54674
V9387,sw_atlantic,abrolhos,abrolhos_1,36,Restricted,-17.9649,-38.6928,135.1024104,129.2454912,129.2454912,24.5418829,resid5 ,resid ,active,0,3,1,20
V9387,sw_atlantic,neb,neb_1,36,Restricted,-17.9716,-38.6798,451.2548357,430.2367896,430.2367896,23.12337527,resid5 ,resid ,active,0,3,1,20
V9388,sw_atlantic,neb,neb_3,36,Restricted,-17.4784,-39.0281,199.5990041,198.9719174,198.9719174,58.58279555,resid5 ,resid ,active,273,6,9,134.5
V9391,sw_atlantic,neb,neb_2,26,Restricted,-17.677,-38.9794,231.4949371,229.5946345,229.5946345,46.43862614,resid5 ,resid ,active,0,3,2,0
V9399,offshore_sw_atlantic,noronha,noronha_1,30,Restricted,-3.8385,-32.4135,250.6303193,220.2895794,220.2895794,853.0534328,resid5 ,resid ,active,674,6,15,58.66666667
V9427,offshore_sw_atlantic,stpauls_rocks,stpauls_rocks_1,1,Closed,0.9181,-29.3446,566.0491056,533.6256031,533.6256031,0,resid5 ,resid ,active,0,0,0,0
V9428,offshore_sw_atlantic,trindade,trindade_2,1,Closed,-20.4741,-28.8568,1503.478157,1330.12691,1475.593258,0,resid5 ,resid ,active,0,0,0,0
V9429,sw_pacific,southern_coral_sea,southern_coral_sea_7,7,Closed,-21.2321,155.763,126.6724849,111.7900726,111.7900726,9.30E-05,resid5 ,resid ,active,0,0,0,0
V9446,sw_pacific,central_coral_sea,central_coral_sea_19,7,Closed,-16.5689,150.3072,572.3520499,283.8299502,283.8299502,0.181255823,resid5 ,resid ,active,0,0,0,0
V9463,sw_pacific,central_coral_sea,central_coral_sea_21,7,Closed,-16.4949,147.8493,597.6573167,474.8821846,474.8821846,0.599937535,resid5 ,resid ,active,9,55,164,19278.53501
V9482,sw_pacific,central_coral_sea,central_coral_sea_4,7,Closed,-16.9329,149.195,559.127459,241.726872,306.034072,0.326855143,resid5 ,resid ,active,29,71,150,1337.122229
V9485,sw_pacific,central_coral_sea,central_coral_sea_5,7,Closed,-16.9304,149.9993,309.0218023,262.9439183,262.9439183,0.228821343,resid5 ,resid ,active,16,145,208,2594317.972
V9496,sw_pacific,central_coral_sea,central_coral_sea_17,7,Closed,-17.8513,148.4922,466.0899903,392.3837395,392.3837395,0.730447591,resid5 ,resid ,active,3,88,163,8168.543077
V9499,sw_pacific,central_coral_sea,central_coral_sea_18,7,Closed,-17.7109,148.4486,569.2466998,308.597585,338.9264917,0.703473762,resid5 ,resid ,active,43,71,191,32249.45578
V9523,sw_pacific,central_coral_sea,central_coral_sea_8,7,Closed,-17.1215,152.0767,658.0751778,386.8520941,386.8520941,0.000344196,resid5 ,resid ,active,0,87,190,3345.751836
V9539,sw_pacific,central_coral_sea,central_coral_sea_10,7,Closed,-17.1141,151.8413,639.4450865,484.892859,484.892859,0.005860597,resid5 ,resid ,active,2,103,157,20889.77002
V9547,sw_pacific,central_coral_sea,central_coral_sea_13,7,Closed,-17.4516,150.952,489.7260227,462.6031983,462.6031983,0.14848753,resid5 ,resid ,active,0,44,185,8678.986193
V9565,sw_pacific,central_coral_sea,central_coral_sea_12,7,Closed,-17.4272,151.0713,622.1930672,323.2553283,323.2553283,0.13898351,resid5 ,resid ,active,39,75,202,59449.94829
V9571,sw_pacific,central_coral_sea,central_coral_sea_15,7,Closed,-17.7737,150.6335,327.7067155,221.0375059,221.0375059,0.247770716,resid5 ,resid ,active,4,72,194,15551.71708
V9578,sw_pacific,central_coral_sea,central_coral_sea_23,7,Closed,-18.9861,152.3431,174.0602302,161.4558966,161.4558966,0.081743892,resid5 ,resid ,active,2,133,170,45909.33308
V9590,sw_pacific,central_coral_sea,central_coral_sea_14,7,Closed,-17.6788,150.789,400.6575578,245.0714168,303.3324119,0.21864636,resid5 ,resid ,active,4,111,166,98643.94202
V9598,sw_pacific,central_coral_sea,central_coral_sea_2,7,Closed,-19.2461,152.3429,237.6715265,227.4405194,227.4405194,0.095627052,resid5 ,resid ,active,0,51,226,284530.728
V9601,sw_pacific,southern_coral_sea,southern_coral_sea_8,7,Closed,-20.9915,154.3797,223.643918,183.0578774,183.0578774,0.087271449,resid5 ,resid ,active,0,83,234,159338.4841
V9605,sw_pacific,central_coral_sea,central_coral_sea_3,7,Closed,-19.1104,152.3876,509.4689175,352.6465003,406.4975003,0.083861723,resid5 ,resid ,active,17,98,224,152835.2265
V9609,sw_pacific,central_coral_sea,central_coral_sea_1,7,Closed,-19.2887,152.2226,293.3167588,242.0754041,242.0754041,0.105308823,resid5 ,resid ,active,2,86,224,86659.84962
V9614,sw_pacific,southern_coral_sea,southern_coral_sea_5,7,Closed,-22.1816,155.1722,50.42824075,30.33354761,30.33354761,0.141334445,resid5 ,resid ,active,0,196,182,385761.8063
V9615,sw_pacific,southern_coral_sea,southern_coral_sea_3,7,Closed,-22.1699,155.4647,197.7869023,158.8652081,158.8652081,0.120199672,resid5 ,resid ,active,0,198,204,463817.1216
V9615,sw_pacific,southern_coral_sea,southern_coral_sea_4,7,Closed,-22.1904,155.339,808.9246598,411.8099375,411.8099375,0.132255008,resid5 ,resid ,active,0,198,204,463817.1216
V9616,sw_pacific,northern_coral_sea,northern_coral_sea_1,7,Closed,-13.8679,146.5762,877.5948676,439.5361666,449.877418,0.210041059,resid5 ,resid ,active,0,269,183,83000.95343
V9634,sw_pacific,northern_coral_sea,northern_coral_sea_2,7,Closed,-13.9776,146.6811,973.2752715,531.4516314,547.1560797,0.209354671,resid5 ,resid ,active,0,62,214,28831.41341
V9644,sw_pacific,central_coral_sea,central_coral_sea_22,7,Closed,-15.4857,147.0995,1458.30433,938.5630612,1071.25906,0.558261139,resid5 ,resid ,active,2,117,46,22397.58856
V9646,sw_pacific,central_coral_sea,central_coral_sea_20,7,Closed,-16.2939,149.9609,219.2209549,189.8539924,189.8539924,0.184343605,resid5 ,resid ,active,4,102,41,24369.32791
V9660,sw_pacific,central_coral_sea,central_coral_sea_7,7,Closed,-17.4032,155.8579,526.4463592,386.382277,435.4103773,0,resid5 ,resid ,active,71,80,80,10324.99774
V9663,sw_pacific,southern_coral_sea,southern_coral_sea_2,7,Closed,-23.2465,155.5534,212.2252174,206.94561,206.94561,0.32951139,resid5 ,resid ,active,3,93,82,24632.76246
V9673,central_pacific,minerva_reefs,minerva_reefs_1,0,Fished,-23.6318,-178.9265,370.7778572,307.0266041,307.0266041,3.06E-05,resid5 ,resid ,active,78,138,37,240020.5716
V9713,central_pacific,fiji,fiji_3,0,Fished,-18.18,-178.8101,66.69631367,61.96094022,61.96094022,0.001065712,resid5 ,resid ,active,6,67,69,75104.95848
V9779,central_pacific,fiji,fiji_1,15,Restricted,-18.0048,178.6834,48.87220219,44.79233009,44.79233009,0.254019425,resid5 ,resid ,active,86,45,46,365670.2881
V10025,sw_pacific,new_caledonia,new_caledonia_7,0,Fished,-21.0572,165.9494,87.31950327,48.58066279,48.58066279,2.801571902,resid15 ,resid ,active,35,72,122,8561.923203
V10026,sw_pacific,new_caledonia,new_caledonia_9,0,Fished,-21.6264,166.6661,96.65362346,64.00851649,64.00851649,3.647123986,resid15 ,resid ,active,5,51,124,5684.075213
V10094,sw_pacific,new_caledonia,new_caledonia_12,0,Fished,-21.9672,165.8847,130.1032208,107.1845271,107.1845271,12.56664162,resid15 ,resid ,active,21,156,122,23424.89391
V10463,sw_pacific,new_caledonia,new_caledonia_5,11,Restricted,-20,164,44.03433603,38.41327332,38.41327332,2.780672141,resid15 ,resid ,active,146,165,101,16406.48824
V10478,sw_pacific,new_caledonia,new_caledonia_2,5,Restricted,-19.8943,165.8284,376.7199286,311.634362,311.634362,0.629343304,resid15 ,resid ,active,0,177,148,60278.49283
V10513,sw_pacific,new_caledonia,new_caledonia_1,11,Restricted,-20.3981,166.1606,341.7255425,307.5213714,307.5213714,1.020673114,resid15 ,resid ,active,140,98,92,3222.794718
V10543,sw_pacific,new_caledonia,new_caledonia_6,0,Fished,-20.8296,167.1718,33.58945648,31.1682725,31.1682725,5.978511005,resid15 ,resid ,active,0,30,118,179427.251
V10549,central_pacific,niue,niue_1,0,Fished,-19.0935,-169.9222,406.7498465,404.6782482,404.6782482,35.29592494,resid15 ,resid ,active,8,48,119,10923.38297
V10587,central_pacific,tonga,tonga_2,0,Fished,-19.9368,-174.7209,218.5295082,215.0916064,215.0916064,0.723435024,resid15 ,resid ,active,2,61,103,1407.183613
V10598,central_pacific,tonga,tonga_7,0,Fished,-19.9616,-174.4924,239.529753,205.3941372,205.3941372,7.603968166,resid15 ,resid ,active,27,116,60,3387.496533
V10609,central_pacific,tonga,tonga_8,0,Fished,-20.5031,-174.7436,296.8368272,226.4487803,226.4487803,43.37380658,resid15 ,resid ,active,8,68,81,373.3892848
V10619,central_pacific,tonga,tonga_3,0,Fished,-20.0798,-174.704,494.4993921,430.1842233,430.1842233,0.912890815,resid15 ,resid ,active,0,91,56,5462.836727
V10642,central_pacific,tonga,tonga_4,0,Fished,-18.7054,-174.115,346.0138509,325.8606815,325.8606815,9.637179249,resid15 ,resid ,active,24,92,27,1492.40259
V10644,central_pacific,tonga,tonga_11,0,Fished,-18.7197,-173.94,53.58457127,50.39981213,50.39981213,13.96639455,resid15 ,resid ,active,54,90,41,1273.033081
V10842,sw_atlantic,santa_catarina,santa_catarina_1,19,Restricted,-27.281,-48.3575,124.2741355,88.83822906,88.83822906,269.533681,resid15 ,resid ,active,186,37,51,47063.83323
V10843,sw_atlantic,santa_catarina,santa_catarina_3,19,Restricted,-27.1746,-48.3991,119.9051968,107.4861895,107.4861895,326.1445974,resid15 ,resid ,active,27,36,32,11437.96564
V10844,sw_atlantic,santa_catarina,santa_catarina_4,19,Restricted,-27.8455,-48.432,46.89495772,31.69254448,31.69254448,253.218654,resid15 ,resid ,active,1,49,31,19330.37529
V10845,eastern_atlantic,cverde,cverde_1,0,Fished,16.7764,-24.7669,361.8642708,275.8589295,275.8589295,10.60280489,resid15 ,resid ,active,81,33,26,34287.37984
V1130,polynesian,cook_islands_sp,cook_islands_sp_1,2,Restricted,-13.249,-163.1124,484.1209638,358.8420184,358.8420184,0.000161209,resid15 ,resid ,active,0,5,9,11877.16491
V11490,central_iwp,pulau_naira,pulau_naira_1,0,Fished,-4.5154,129.8903,571.1377174,519.5839125,519.5839125,132.9532289,resid15 ,resid ,active,12,42,32,22454.67311
V1170,central_pacific,samoa,samoa_4,0,Fished,-14.2167,-169.4833,59.17000672,54.29437089,54.29437089,4.900748768,resid15 ,resid ,active,33,26,32,64198.9569
V1173,central_pacific,rose_atoll,rose_atoll_1,10,Restricted,-14.5399,-168.1586,278.9518412,271.1308743,271.1308743,0.240674063,resid15 ,resid ,active,0,33,39,44360.8996
V1174,central_pacific,samoa,samoa_2,0,Fished,-14.2836,-170.5517,67.93082241,52.92180559,52.92180559,9.619699536,resid15 ,resid ,active,3,28,62,93349.5502
V1175,central_pacific,samoa,samoa_8,0,Fished,-14.2836,-170.67,75.44798207,75.44278217,75.44278217,1211.681489,resid15 ,resid ,active,59,33,45,19468.30926
V1176,central_pacific,samoa,samoa_3,0,Fished,-14.1675,-169.6752,239.7472953,225.0891548,225.0891548,1.221461016,resid15 ,resid ,active,15,34,42,828.0225486
V1177,central_pacific,samoa,samoa_1,0,Fished,-14.2853,-170.8014,46.53816183,42.78363041,42.78363041,10.47139258,resid15 ,resid ,active,5,35,60,50252.19908
V1182,central_pacific,samoa,samoa_7,0,Fished,-13.8093,-171.7858,89.0388161,75.35971589,75.35971589,980.1064202,resid15 ,resid ,active,0,76,74,56684.55773
V12232,central_iwp,flores,flores_1,0,Fished,-8.3333,122.3333,220.955281,172.8366949,172.8366949,35.68614418,resid15 ,resid ,active,24,142,189,5022.471243
V1271,easter,salaz_y_gomez,salaz_y_gomez_1,9,Closed,-26.4706,-105.362,291.1882405,189.613369,189.613369,0.002425095,resid15 ,resid ,active,1,246,162,72710.94756
V1272,easter,rapa_nui,rapa_nui_4,1,Restricted,-27.1608,-109.3511,25.74939811,24.00467111,24.00467111,53.25406974,resid15 ,resid ,active,1,267,180,1045115.318
V1272,easter,rapa_nui,rapa_nui_1,1,Restricted,-27.1,-109.4173,65.65899244,61.09723571,61.09723571,102.6973812,resid15 ,resid ,active,1,267,180,1045115.318
V1273,easter,rapa_nui,rapa_nui_2,1,Restricted,-27.0754,-109.2828,62.55013264,62.23944474,62.23944474,7.845622948,resid15 ,resid ,active,0,185,173,130107.8629
V1274,easter,rapa_nui,rapa_nui_3,1,Restricted,-27.1587,-109.4407,63.38777848,56.36786252,56.36786252,2484.81206,resid15 ,resid ,active,0,196,155,73885.69748
V13472,central_iwp,raja_ampat,raja_ampat_9,10,Restricted,-2.0056,130.7869,198.4503695,180.3951412,180.3951412,3.609582136,resid15 ,resid ,active,0,197,305,477346.88
V13486,central_iwp,raja_ampat,raja_ampat_3,10,Restricted,-1.9995,130.5943,85.45405025,81.94873486,81.94873486,4.84776921,resid15 ,resid ,active,37,189,240,15725.01211
V13486,central_iwp,raja_ampat,raja_ampat_3,10,Restricted,-1.9995,130.5943,85.45405025,81.94873486,81.94873486,4.84776921,resid15 ,resid ,active,37,189,240,15725.01211
V13492,central_iwp,raja_ampat,raja_ampat_8,6,Closed,-2.1554,130.9127,117.1199578,115.099702,115.099702,6.321245119,resid15 ,resid ,active,40,154,280,10844.83703
V13496,central_iwp,raja_ampat,raja_ampat_6,6,Closed,-2.222,130.5616,141.1980362,124.9156004,124.9156004,3.97345994,resid15 ,resid ,active,40,115,200,28068.3786
V13529,central_iwp,raja_ampat,raja_ampat_13,10,Restricted,-0.5844,130.5671,751.6754087,588.3195333,646.5345555,5.034816616,resid15 ,resid ,active,66,175,173,34591.70296
V13531,central_iwp,raja_ampat,raja_ampat_16,10,Restricted,-0.6996,130.7139,1609.082934,952.2913082,952.2913082,5.211632757,resid15 ,resid ,active,1,142,212,752127.5989
V13536,central_iwp,raja_ampat,raja_ampat_14,10,Restricted,-0.5751,130.2878,691.8643105,588.0802831,588.0802831,3.346761432,resid15 ,resid ,active,3,217,114,965374.3451
V14065,western_indian,mozambique,mozambique_1,0,Fished,-23.929,35.5716,247.9443998,238.6262525,238.6262525,95.9123637,resid15 ,resid ,active,0,0,0,0
V14066,western_indian,mozambique,mozambique_4,0,Fished,-24.4679,35.2891,770.286083,736.84401,736.84401,71.41592245,resid15 ,resid ,active,11,6,15,3
V14070,western_indian,Bazaruto,Santa Carolina,19,Closed,-21.6275,35.3362,60.05433743,55.0636799,55.0636799,28,resid15 ,resid ,active,15,22,16,27.56091967
V14076,western_indian,Bazaruto,Baluba,19,Closed,-22.0433,35.5268,125.5061168,120.4016967,120.4016967,36,resid15 ,resid ,active,2,14,18,172.0555407
V14110,western_indian,seychelles,seychelles_5,1,Closed,-10.0797,47.7694,450.2021229,346.0214262,346.0214262,1.394087107,resid15 ,resid ,active,0,34,35,75385.97202
V14115,western_indian,seychelles,seychelles_3,1,Closed,-9.7336,46.5329,349.8225218,247.2018351,247.2018351,1.330337611,resid15 ,resid ,active,16,39,31,790.3659681
