"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(FE)","cond(grav_neiBR)","cond(grav_total)","cond(IndegreeNeiBR)","cond(InflowLR)","cond(Richness)","cond(SelfR)","cond(InflowBR)","cond(IndegreeBR)","cond(InflowNeiBR)","cond(CorridorIndegreeBR)","cond(InflowMPABR)","cond(IndegreeMPABR)","cond(InflowLRBR)","AIC","BIC","R2.R2m","R2.R2c","family","df","logLik","AICc","delta","weight"
"2838",5.88791787708946,"+",NA,NA,NA,NA,-0.137968590722962,-0.0793725659275965,NA,NA,0.527825410055981,NA,NA,-0.102891726546935,-0.0567317735940446,NA,NA,NA,NA,45835.8714276636,45902.9898828856,0.0608037070129924,0.444527507285741,"Gamma(log)",11,-22906.9357138318,45835.9517196344,187.53946412907,1.2097318457764e-42
"1984",5.88781047011891,"+",NA,0.00534390281058199,NA,"+",-0.132816966979329,NA,NA,NA,0.524188620050796,NA,NA,NA,-0.0264652302820914,NA,NA,NA,-0.167318174321559,45835.9235732331,45921.3470616975,0.0607648978618253,0.457156906111016,"Gamma(log)",14,-22903.9617866166,45836.0514271144,187.639171609138,1.15090084586672e-42
"2728",5.87109130943936,"+",NA,-0.0067809904810696,NA,NA,NA,-0.0770289706300197,-0.0691049676662492,-0.179874400563754,0.515723641511734,NA,NA,NA,NA,NA,NA,NA,NA,45836.0423300176,45903.1607852396,0.0597251142309108,0.425600080403528,"Gamma(log)",11,-22907.0211650088,45836.1226219884,187.710366483079,1.11065234731818e-42
"1599",5.88833409175029,"+",NA,NA,NA,NA,-0.136574493522828,-0.0795975567564852,NA,NA,0.525243284768442,-0.0360547602991213,NA,-0.106018328650416,-0.0500999568069995,NA,NA,NA,NA,45836.0880725048,45909.3082054743,0.0614919116580262,0.44609913421887,"Gamma(log)",12,-22906.0440362524,45836.1829918842,187.770736378923,1.07762828623624e-42
"2782",5.87104945845202,"+",NA,NA,NA,NA,NA,-0.0770025416299284,-0.0692207778612866,-0.179852924960388,0.514793038144392,0.000694835294792441,NA,NA,NA,NA,NA,NA,NA,45836.1039854525,45903.2224406745,0.0596079697559882,0.425696633728309,"Gamma(log)",11,-22907.0519927263,45836.1842774233,187.772021918063,1.07693584213111e-42
"2798",5.89038802454187,"+",NA,NA,NA,NA,-0.138351468304979,-0.0788585182332001,NA,NA,0.520109891454449,-0.0417825987113815,NA,-0.130618899329573,NA,NA,NA,NA,NA,45836.1934473099,45903.3119025319,0.0616387444521662,0.445479752702231,"Gamma(log)",11,-22907.0967236549,45836.2737392807,187.861483775378,1.02982501229588e-42
"2744",5.86742813833235,"+",NA,-0.0071253156762093,NA,NA,NA,-0.0769239921718427,-0.0701786375819222,NA,0.51293767424057,NA,-0.178454249810934,NA,NA,NA,NA,NA,NA,45836.2682045895,45903.3866598115,0.0583240118712973,0.428224529692968,"Gamma(log)",11,-22907.1341022947,45836.3484965603,187.93624105498,9.9204209019258e-43
"2795",5.86736347361505,"+",NA,NA,NA,NA,NA,-0.0768833324783184,-0.0701528478179617,NA,0.512017836006872,0.00170449326232145,-0.178818285516806,NA,NA,NA,NA,NA,NA,45836.3333102115,45903.4517654335,0.0581978559257824,0.428304192142069,"Gamma(log)",11,-22907.1666551057,45836.4136021823,188.001346676981,9.60268300415043e-43
"2821",5.86736516785333,"+",NA,NA,NA,NA,NA,-0.0768836844938484,-0.0701534586012807,NA,0.512017973039722,0.0167599265622268,NA,NA,NA,NA,NA,NA,-0.184259204663371,45836.3333117194,45903.4517669414,0.0581981812513787,0.428300851059989,"Gamma(log)",11,-22907.1666558597,45836.4136036902,188.001348184953,9.60267576386788e-43
"4996",5.87675387109185,"+",NA,NA,NA,NA,NA,-0.0758764836889406,NA,-0.204258439285793,0.505230006380662,NA,NA,NA,NA,NA,NA,NA,NA,45836.5484417458,45891.4635414729,0.0606030467099761,0.426662088937097,"Gamma(log)",9,-22909.2742208729,45836.603152992,188.190897486689,8.73438150166465e-43
"2771",5.86789988831341,"+",NA,-0.00717921789041298,NA,NA,NA,-0.0771326023210553,-0.0731706921551122,NA,0.511950931233064,NA,NA,NA,NA,NA,NA,NA,-0.175931814680684,45836.5963510417,45903.7148062637,0.0584113782820687,0.428600720251229,"Gamma(log)",11,-22907.2981755209,45836.6766430125,188.264387507254,8.41926156163244e-43
"4092",5.89026218167457,"+",NA,NA,NA,NA,-0.14023231142051,-0.0784756752432002,NA,NA,0.522329285958249,NA,NA,-0.130840700845369,NA,NA,NA,NA,NA,45836.6358474342,45897.6526249087,0.0608345262736472,0.44353694327432,"Gamma(log)",10,-22908.3179237171,45836.7027370663,188.29048156098,8.31012870759839e-43
"4998",5.87272255608986,"+",NA,NA,NA,NA,NA,-0.0757349368214023,NA,NA,0.501752117982176,NA,-0.202846345992179,NA,NA,NA,NA,NA,NA,45836.9487111401,45891.8638108672,0.0590582053672168,0.429723087672094,"Gamma(log)",9,-22909.4743555701,45837.0034223863,188.591166881044,7.15014357550392e-43
"1528",5.88812172574067,"+",NA,0.0143484601270397,NA,NA,-0.139963127832385,-0.0793651893333643,NA,NA,0.526024741365043,NA,NA,-0.103205761636128,-0.0562869399565471,NA,NA,NA,NA,45837.608200301,45910.8283332705,0.060757257874176,0.445199693191249,"Gamma(log)",12,-22906.8041001505,45837.7031196804,189.290864175106,5.03938368540293e-43
"5006",5.87358233769886,"+",NA,NA,NA,NA,NA,-0.0759149918550136,NA,NA,0.499971569575275,NA,NA,NA,NA,NA,NA,NA,-0.20032055888772,45837.7350931121,45892.6501928392,0.0591617325241915,0.430191122771015,"Gamma(log)",9,-22909.8675465561,45837.7898043583,189.377548853037,4.82563074692129e-43
"672",5.88852135634085,"+",NA,0.013433004086718,NA,NA,-0.138431086196803,-0.0795861027809775,NA,NA,0.523583388936162,-0.0357483207763875,NA,-0.106282866045029,-0.0497424990490358,NA,NA,NA,NA,45837.8570577612,45917.1788684781,0.0614446556139123,0.446707177304159,"Gamma(log)",13,-22905.9285288806,45837.9678307374,189.555575232167,4.41464870084632e-43
"1488",5.89056778943801,"+",NA,0.0142507564879704,NA,NA,-0.140316380325121,-0.0788528300738251,NA,NA,0.518378030174453,-0.0414183189966911,NA,-0.130702071990194,NA,NA,NA,NA,NA,45837.9331378268,45911.1532707962,0.0615907445619111,0.446133169343341,"Gamma(log)",12,-22906.9665689134,45838.0280572062,189.615801700871,4.28369102548065e-43
"2792",5.87802528000265,"+",NA,NA,NA,"+",NA,-0.0772473775949444,-0.0841154162408665,-0.179429562170855,0.517420424808279,NA,NA,NA,NA,NA,NA,NA,NA,45837.9866023997,45917.3084131166,0.0595348625253313,0.425755071088963,"Gamma(log)",13,-22905.9933011999,45838.097375376,189.685119870723,4.13776564203426e-43
"1472",5.87107655860989,"+",NA,-0.0067748514862901,NA,NA,NA,-0.0770207515128563,-0.0690053224562015,-0.180128551326163,0.515763702882727,0.000628088687585169,NA,NA,NA,NA,NA,NA,NA,45838.0418307776,45911.261963747,0.0597202168924541,0.425573737135512,"Gamma(log)",12,-22907.0209153888,45838.1367501569,189.724494651666,4.05710048282636e-43
"1485",5.8673834512876,"+",NA,-0.0071124155696383,NA,NA,NA,-0.0769008097469633,-0.0699150215292006,NA,0.513035728818352,0.00164258986757338,-0.179130092917303,NA,NA,NA,NA,NA,NA,45838.2648127107,45911.4849456801,0.0583067111829546,0.428169779284682,"Gamma(log)",12,-22907.1324063553,45838.3597320901,189.947476584777,3.62907423883807e-43
"1511",5.86738430506564,"+",NA,-0.00711255276585819,NA,NA,NA,-0.0769007038353302,-0.069915045861391,NA,0.513035832491368,0.0167236265760128,NA,NA,NA,NA,NA,NA,-0.18458122916598,45838.2648148857,45911.4849478551,0.0583067445608685,0.428169761324686,"Gamma(log)",12,-22907.1324074428,45838.3597342651,189.947478759772,3.62907029223154e-43
"2747",5.89041825969139,"+",NA,0.0154594635277553,NA,NA,-0.142377352029447,-0.0784788294428425,NA,NA,0.520434136850682,NA,NA,-0.130925946694509,NA,NA,NA,NA,NA,45838.3299784145,45905.4484336365,0.0607910151090232,0.444267079268633,"Gamma(log)",11,-22908.1649892072,45838.4102703853,189.998014880002,3.53851956435525e-43
"4070",5.87647455333186,"+",NA,NA,NA,NA,NA,-0.0757799188826701,NA,-0.20729617673276,0.506006146115441,0.00869978575666212,NA,NA,NA,NA,NA,NA,NA,45838.4513075436,45899.4680850181,0.060515689401093,0.426274324823601,"Gamma(log)",10,-22909.2256537718,45838.5181971757,190.105941670387,3.35262976487729e-43
"4057",5.87676092344812,"+",NA,-0.0082836053926178,NA,NA,NA,-0.0759003801532572,NA,-0.204535503804223,0.506452150490748,NA,NA,NA,NA,NA,NA,NA,NA,45838.4541971518,45899.4709746263,0.0607297169967737,0.426503633691634,"Gamma(log)",10,-22909.2270985759,45838.5210867839,190.10883127858,3.34778936921258e-43
"2836",5.87406349240771,"+",NA,NA,NA,"+",NA,-0.0771400713588399,-0.0851231517040832,NA,0.514512962203982,NA,-0.177170858692811,NA,NA,NA,NA,NA,NA,45838.4137988685,45917.7356095854,0.0581162405523345,0.42831875487792,"Gamma(log)",13,-22906.2068994343,45838.5245718448,190.112316339495,3.34196082395438e-43
"2682",5.86274713285369,"+",0.250705540923712,NA,NA,NA,NA,-0.0675895299673589,NA,NA,0.472016163812736,-0.0569607723060567,NA,NA,NA,NA,-0.0605758650799072,NA,NA,45838.5866512555,45905.7051064775,0.0611755769374575,0.416085802622186,"Gamma(log)",11,-22908.2933256277,45838.6669432263,190.254687720975,3.11233116775733e-43
"2881",5.87531472585724,"+",NA,NA,NA,"+",NA,-0.0773511479572013,-0.0883264000356943,NA,0.513593953625417,NA,NA,NA,NA,NA,NA,NA,-0.174819904040272,45838.6719005201,45917.993711237,0.0582043409229799,0.428699168635509,"Gamma(log)",13,-22906.3359502601,45838.7826734964,190.3704179911,2.93734726130321e-43
"4076",5.87233623575693,"+",NA,NA,NA,NA,NA,-0.0756221652985992,NA,NA,0.502601815199255,0.00996108388491776,-0.206389169497654,NA,NA,NA,NA,NA,NA,45838.8217743475,45899.8385518221,0.0589343046218495,0.429348740117752,"Gamma(log)",10,-22909.4108871738,45838.8886639796,190.476408474358,2.7857346878669e-43
"4084",5.87233479649796,"+",NA,NA,NA,NA,NA,-0.075621765988108,NA,NA,0.502601459763914,0.0273375797602706,NA,NA,NA,NA,NA,NA,-0.212669495945818,45838.8217751067,45899.8385525812,0.0589341423966462,0.42934933533487,"Gamma(log)",10,-22909.4108875534,45838.8886647388,190.476409233532,2.78573363043924e-43
"4059",5.8727158682419,"+",NA,-0.0087260400005663,NA,NA,NA,-0.0757603069123884,NA,NA,0.503041017012206,NA,-0.203158313391647,NA,NA,NA,NA,NA,NA,45838.8440941584,45899.860871633,0.0591801839821124,0.42954551335157,"Gamma(log)",10,-22909.4220470792,45838.9109837906,190.498728285274,2.75481898116294e-43
"4119",5.87249638524322,"+",NA,NA,NA,NA,NA,-0.0763010180618109,NA,NA,0.502384122045699,NA,NA,NA,-0.0232693024224413,NA,NA,NA,-0.186989609320254,45839.3006750958,45900.3174525703,0.0587445878193547,0.430251298296299,"Gamma(log)",10,-22909.6503375479,45839.3675647279,190.955309222612,2.19254126531239e-43
"5039",5.86418469666234,"+",NA,NA,NA,NA,NA,NA,-0.0677523044097502,-0.179920593933596,0.513648203744645,NA,NA,NA,NA,NA,NA,NA,NA,45839.3892802098,45894.3043799369,0.0556234466900981,0.434548542954636,"Gamma(log)",9,-22910.6946401049,45839.443991456,191.031735950754,2.11033753130914e-43
"5055",5.86056034613545,"+",NA,NA,NA,NA,NA,NA,-0.0688328629045412,NA,0.51079799830245,NA,-0.178521276207581,NA,NA,NA,NA,NA,NA,45839.6017354166,45894.5168351436,0.0542771200816865,0.437040251870126,"Gamma(log)",9,-22910.8008677083,45839.6564466628,191.244191157472,1.89765762901235e-43
"1649",5.89316324945108,"+",NA,NA,NA,"+",-0.139440046434811,-0.0794755082481179,NA,NA,0.529981287139656,NA,NA,-0.110443690769284,-0.0619807975520892,NA,NA,NA,NA,45839.5411281214,45924.9646165858,0.0608159964496315,0.445206508151332,"Gamma(log)",14,-22905.7705640607,45839.6689820027,191.25672649742,1.88580093301245e-43
"4067",5.87357950908694,"+",NA,-0.00883380872207319,NA,NA,NA,-0.0759404890875786,NA,NA,0.501271162194995,NA,NA,NA,NA,NA,NA,NA,-0.200644410495806,45839.6278096479,45900.6445871225,0.059284455490378,0.430013929708628,"Gamma(log)",10,-22909.813904824,45839.69469928,191.282443774748,1.86170733761988e-43
"2681",5.86282653328745,"+",0.249719163045635,NA,NA,NA,NA,-0.0674334914308053,NA,NA,0.470900669161007,-0.068262511133788,NA,NA,NA,NA,NA,-0.0454714441575249,NA,45839.8116563487,45906.9301115707,0.060903229533679,0.41558319838858,"Gamma(log)",11,-22908.9058281743,45839.8919483195,191.47969281421,1.68686110968992e-43
"4045",5.86780316437492,"+",0.241393726151774,NA,NA,NA,NA,-0.0672290329491236,NA,NA,0.469852019791251,-0.0672806176061196,NA,NA,NA,NA,NA,NA,NA,45839.828420984,45900.8451984586,0.0624586563889333,0.416244159414018,"Gamma(log)",10,-22909.914210492,45839.8953106161,191.483055110839,1.68402762839677e-43
"769",5.89510819770783,"+",NA,NA,NA,"+",-0.137873595178689,-0.0797049628547003,NA,NA,0.527447495742274,-0.0358230174930851,NA,-0.113072707253952,-0.056027617384114,NA,NA,NA,NA,45839.7851469232,45931.310313135,0.061491743087688,0.446739203090979,"Gamma(log)",15,-22904.8925734616,45839.9313101388,191.519054633478,1.65398670880038e-43
"5082",5.86102406182591,"+",NA,NA,NA,NA,NA,NA,-0.0718645621049208,NA,0.509801662837933,NA,NA,NA,NA,NA,NA,NA,-0.17587982880729,45839.9669886789,45894.882088406,0.0543526951985835,0.437438796512619,"Gamma(log)",9,-22910.9834943394,45840.0216999251,191.609444419817,1.58089899215741e-43
"1482",5.87814513771971,"+",NA,-0.00690450866288273,NA,"+",NA,-0.0772633694031502,-0.0838177260789487,-0.179787965741135,0.518412107086236,NA,NA,NA,NA,NA,NA,NA,NA,45839.9219472537,45925.345435718,0.0596508267617604,0.425629120913408,"Gamma(log)",14,-22905.9609736268,45840.0498011349,191.637545629666,1.55884172682982e-43
"1584",5.87809976715138,"+",NA,NA,NA,"+",NA,-0.0772614320004062,-0.0842905973891496,-0.179019180434583,0.517356556702746,-0.0010135922681592,NA,NA,NA,NA,NA,NA,NA,45839.9853121031,45925.4088005674,0.0595423246158306,0.425796375371343,"Gamma(log)",14,-22905.9926560515,45840.1131659844,191.70091047907,1.51022800781573e-43
"1601",5.89293432695131,"+",NA,NA,NA,"+",-0.140703619335391,-0.078892279773099,NA,NA,0.521922236310726,-0.0410383870113055,NA,-0.140544810041309,NA,NA,NA,NA,NA,45840.1362185695,45925.5597070339,0.0616876393178679,0.446099594747527,"Gamma(log)",14,-22906.0681092848,45840.2640724508,191.851816945513,1.40046931403942e-43
"2725",5.87647818824637,"+",NA,-0.00817725575480843,NA,NA,NA,-0.0758048599295055,NA,-0.207529677936156,0.507204092927198,0.0085881935778,NA,NA,NA,NA,NA,NA,NA,45840.3595157838,45907.4779710058,0.0606427537210207,0.426120198178756,"Gamma(log)",11,-22909.1797578919,45840.4398077546,192.027552249318,1.28266475385587e-43
"1526",5.87417752158989,"+",NA,-0.00719140475867354,NA,"+",NA,-0.0771556082626153,-0.0848018233148768,NA,0.515542906677906,NA,-0.177559162643058,NA,NA,NA,NA,NA,NA,45840.3436658679,45925.7671543323,0.0582271331998523,0.428185922316619,"Gamma(log)",14,-22906.171832934,45840.4715197492,192.059264243922,1.26248721521686e-43
"1637",5.8740773271879,"+",NA,NA,NA,"+",NA,-0.0771407050882982,-0.0851423624899031,NA,0.514506404316562,0.0147974937139892,NA,NA,NA,NA,NA,NA,-0.182513814873818,45840.4137805501,45925.8372690144,0.0581173813954026,0.428322388737796,"Gamma(log)",14,-22906.206890275,45840.5416344313,192.129378926053,1.21899459251697e-43
"1597",5.87407256036923,"+",NA,NA,NA,"+",NA,-0.0771408341977659,-0.0851420560956871,NA,0.514506439443908,-0.000114078013024505,-0.177124235860659,NA,NA,NA,NA,NA,NA,45840.4137815201,45925.8372699844,0.0581171635218985,0.428323976721103,"Gamma(log)",14,-22906.20689076,45840.5416354014,192.129379896069,1.21899400129491e-43
"1323",5.86273064992908,"+",0.251018134527844,-0.00853604220428545,NA,NA,NA,-0.0676100342887477,NA,NA,0.473196949211293,-0.0571123058078139,NA,NA,NA,NA,-0.0606842647161644,NA,NA,45840.4860341051,45913.7061670745,0.0613056011025678,0.415910936332946,"Gamma(log)",12,-22908.2430170525,45840.5809534845,192.16869797917,1.19526376865075e-43
"2840",5.89043691968605,"+",NA,NA,NA,"+",-0.142816450296382,-0.0785239452291175,NA,NA,0.524173481057822,NA,NA,-0.140956502828588,NA,NA,NA,NA,NA,45840.4715970453,45919.7934077622,0.0609142277003692,0.444246769567594,"Gamma(log)",13,-22907.2357985227,45840.5823700216,192.17011451631,1.19441750061878e-43
"1571",5.8754333434008,"+",NA,-0.00725598249444893,NA,"+",NA,-0.077367414088688,-0.0880081648560926,NA,0.514631315520317,NA,NA,NA,NA,NA,NA,NA,-0.175214930499881,45840.6005060667,45926.0239945311,0.0583166544486377,0.428567473361349,"Gamma(log)",14,-22906.3002530333,45840.728359948,192.316104442682,1.11033709251997e-43
"2731",5.87233331837721,"+",NA,-0.00861361485861653,NA,NA,NA,-0.0756479389686617,NA,NA,0.503865873730731,0.00985191281331412,-0.206657637683152,NA,NA,NA,NA,NA,NA,45840.7198834909,45907.8383387129,0.0590563867967409,0.429177449140461,"Gamma(log)",11,-22909.3599417455,45840.8001754617,192.387919956447,1.07117470273024e-43
"2739",5.87233297842557,"+",NA,-0.00861365963131296,NA,NA,NA,-0.0756478584968462,NA,NA,0.503865935001832,0.0272507080863211,NA,NA,NA,NA,NA,NA,-0.212946004384187,45840.7198837222,45907.8383389442,0.0590563859369735,0.429177508250854,"Gamma(log)",11,-22909.3599418611,45840.800175693,192.387920187713,1.07117457886693e-43
"4051",5.86206803496746,"+",0.243878725799373,NA,NA,NA,NA,-0.0671232409744472,NA,NA,0.475548808584825,NA,NA,NA,NA,NA,-0.0734777555550449,NA,NA,45840.8616492732,45901.8784267477,0.059696593192699,0.413303084616792,"Gamma(log)",10,-22910.4308246366,45840.9285389053,192.516283399993,1.00458465503915e-43
"2774",5.87249810860057,"+",NA,-0.008545249410601,NA,NA,NA,-0.076322873083984,NA,NA,0.503625142435053,NA,NA,NA,-0.0230840221836908,NA,NA,NA,-0.187408298812858,45841.2005640902,45908.3190193122,0.0588680039642962,0.430078131199394,"Gamma(log)",11,-22909.6002820451,45841.280856061,192.868600555747,8.42329172137073e-44
"4195",5.86422334070296,"+",NA,-0.00662056386267421,NA,NA,NA,NA,-0.0675300648458207,-0.180219541068134,0.514595954529474,NA,NA,NA,NA,NA,NA,NA,NA,45841.3300211364,45902.3467986109,0.0557318579493208,0.434403983906848,"Gamma(log)",10,-22910.6650105682,45841.3969107685,192.984655263208,7.9484213681649e-44
"722",5.89310385660428,"+",NA,0.0146228554956477,NA,"+",-0.141521554626963,-0.0794642461530427,NA,NA,0.528130223953867,NA,NA,-0.110940139561244,-0.061287423732458,NA,NA,NA,NA,45841.2667535547,45932.7919197666,0.0607731289546822,0.445887352290926,"Gamma(log)",15,-22905.6333767774,45841.4129167703,193.000661265047,7.88506400731526e-44
"4249",5.86417315724894,"+",NA,NA,NA,NA,NA,NA,-0.0674924659827051,-0.180586040837224,0.513751205338878,0.0016376362637669,NA,NA,NA,NA,NA,NA,NA,45841.3859066431,45902.4026841176,0.055613399062197,0.43445112618788,"Gamma(log)",10,-22910.6929533215,45841.4527962752,193.0405407699,7.72939494217084e-44
"4305",5.88055161717545,"+",NA,NA,NA,NA,-0.136734127733362,NA,NA,NA,0.526472131491811,NA,NA,-0.103355121924079,-0.055424968976152,NA,NA,NA,NA,45841.4940614427,45902.5108389172,0.0563166827202693,0.452633845996639,"Gamma(log)",10,-22910.7470307213,45841.5609510748,193.148695569507,7.32251014926337e-44
"4211",5.8605456705971,"+",NA,-0.00696952251869004,NA,NA,NA,NA,-0.0685897121908057,NA,0.511802471414144,NA,-0.178852499290345,NA,NA,NA,NA,NA,NA,45841.5360527982,45902.5528302727,0.0543801006030323,0.436925591334285,"Gamma(log)",10,-22910.7680263991,45841.6029424303,193.190686925031,7.17037179839985e-44
"4075",5.88233797343266,"+",NA,NA,NA,"+",NA,-0.0758803738285182,NA,-0.208530048345146,0.505863514874904,NA,NA,NA,NA,NA,NA,NA,NA,45841.5602429151,45914.7803758846,0.0607427991603506,0.426859618036883,"Gamma(log)",12,-22908.7801214576,45841.6551622945,193.24290678923,6.98557686737758e-44
"4262",5.86045924543761,"+",NA,NA,NA,NA,NA,NA,-0.0684047705203654,NA,0.510964432958087,0.00267241242478474,-0.179622266818146,NA,NA,NA,NA,NA,NA,45841.5927796856,45902.6095571602,0.0542504112221519,0.436958251517868,"Gamma(log)",10,-22910.7963898428,45841.6596693178,193.247413812474,6.96985251288102e-44
"4288",5.86046226011083,"+",NA,NA,NA,NA,NA,NA,-0.0684044794970507,NA,0.510964144955538,0.0177953943521922,NA,NA,NA,NA,NA,NA,-0.185088218874663,45841.5927808967,45902.6095583712,0.0542504348364136,0.436957240373234,"Gamma(log)",10,-22910.7963904483,45841.6596705288,193.247415023492,6.96984829257505e-44
"5408",5.86984197307267,"+",NA,NA,NA,NA,NA,NA,NA,-0.204048856014053,0.504357400845849,NA,NA,NA,NA,NA,NA,NA,NA,45841.6270121086,45890.4404340882,0.0565679913897587,0.435208769819165,"Gamma(log)",8,-22912.8135060543,45841.670767806,193.258512300687,6.93128221687568e-44
"5409",5.86984197307267,"+",NA,NA,NA,NA,NA,NA,NA,-0.204048856014053,0.504357400845849,NA,NA,NA,NA,NA,NA,NA,NA,45841.6270121086,45890.4404340882,0.0565679913897587,0.435208769819165,"Gamma(log)",8,-22912.8135060543,45841.670767806,193.258512300687,6.93128221687568e-44
"253",5.89503342589036,"+",NA,0.013627549604988,NA,"+",-0.139806820239457,-0.0796907485348854,NA,NA,0.525747239563415,-0.0354796857491705,NA,-0.113510029729806,-0.0554390902316336,NA,NA,NA,NA,45841.5465506383,45939.1733945976,0.061446331183604,0.447353573593422,"Gamma(log)",16,-22904.7732753192,45841.7122527401,193.29999723479,6.78899115934306e-44
"4265",5.88305326464231,"+",NA,NA,NA,NA,-0.137131137129337,NA,NA,NA,0.51892399280434,-0.0412594549102525,NA,-0.130429054363665,NA,NA,NA,NA,NA,45841.747868219,45902.7646456936,0.0571538763796659,0.453481632276607,"Gamma(log)",10,-22910.8739341095,45841.8147578511,193.40250234586,6.44980435365211e-44
"1322",5.86281693258532,"+",0.249998571719545,-0.00807361751748774,NA,NA,NA,-0.0674529926794418,NA,NA,0.472014654385434,-0.0684240443778399,NA,NA,NA,NA,NA,-0.0454788095764261,NA,45841.7217703427,45914.9419033122,0.0610285888463673,0.415416585145248,"Gamma(log)",12,-22908.8608851713,45841.8166897221,193.404434216784,6.44357726687098e-44
"2659",5.86779604538055,"+",0.241672975061964,-0.00804994439930949,NA,NA,NA,-0.067244900739298,NA,NA,0.470955114125219,-0.0674429200780288,NA,NA,NA,NA,NA,NA,NA,45841.7386255131,45908.8570807351,0.0625826712222372,0.416089224814837,"Gamma(log)",11,-22909.8693127566,45841.8189174839,193.406661978624,6.43640388498222e-44
