"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(grav_nei)","cond(grav_total)","cond(InflowMPA)","cond(InflowNei)","cond(Netflow)","cond(Outdegree)","cond(SelfR)","cond(temp)","cond(CorridorIndegree)","cond(Inflow)","cond(OutFlow)","cond(IndegreeNei)","cond(Indegree)","cond(IndegreeMPA)","cond(FE)","AIC","BIC","R2.R2m","R2.R2c","df","logLik","AICc","delta","weight"
"681",3.99091481051801,"+",NA,0.0144034311463109,"+",0.0983304126702313,-0.00732435243754316,NA,NA,-0.0576950048098853,-0.00137981610725535,0.000302697328597416,0.179996098657321,NA,NA,NA,NA,NA,NA,NA,29227.8110878058,29318.0855298835,0.026445338912605,0.742669297266184,15,-14598.9055439029,29227.9700282031,17.3703396571873,5.09711187878942e-06
"3636",4.02713394279937,"+",0.0818255538274646,0.0168412778803593,NA,0.087993386633967,NA,NA,NA,-0.0507134590156437,0.0072856205555364,NA,0.168175682477039,NA,NA,NA,NA,NA,NA,NA,29227.8765415719,29300.0960952341,0.024738502444725,0.751951724713749,12,-14601.9382707859,29227.9797503049,17.3800617589804,5.0723946829664e-06
"5653",4.02643911321968,"+",0.0830358544557311,NA,NA,0.0888883302592607,NA,NA,NA,-0.0506566972149587,0.00774715647946192,NA,0.169995078375011,NA,NA,NA,NA,NA,NA,NA,29227.9127861451,29294.1140436688,0.0245639374510105,0.751994961366161,11,-14602.9563930726,29228.0000877324,17.4003991864847,5.02107631649112e-06
"3749",4.02538866031888,"+",0.0833565649089917,0.0169665375215901,NA,0.0886106988633615,NA,NA,NA,-0.0505466511654681,NA,NA,0.17008162096206,NA,NA,NA,NA,NA,-0.00649754830357563,NA,29227.9041926276,29300.1237462898,0.0251113283444515,0.752916362444691,12,-14601.9520963138,29228.0074013606,17.4077128146637,5.00274870463076e-06
"3029",4.02627241942367,"+",0.0835139009011667,NA,NA,0.0886145526489996,-0.0143464313978255,NA,NA,-0.0529588587331109,NA,NA,0.168509663733544,NA,NA,0.0138375947418459,NA,NA,NA,NA,29227.921001991,29300.1405556532,0.0243681283245214,0.752923648186809,12,-14601.9605009955,29228.024210724,17.4245221780839,4.9608783938819e-06
"396",4.02941645798433,"+",0.0818885663766098,NA,NA,0.0860806766609997,-0.0142950559713193,NA,NA,-0.0484846192217198,NA,-0.00399300250180039,0.166064188530176,NA,NA,0.00857268236550103,0.0279235666480622,NA,NA,NA,29227.898163431,29312.1543093702,0.0241691734576413,0.751435063724226,14,-14599.9490817155,29228.0371902433,17.437501697379,4.92878772844755e-06
"1904",4.03013498713273,"+",0.0800604261555384,NA,NA,0.0847844622824678,NA,NA,NA,-0.0476370616297164,NA,-0.00356492455163379,0.163821235396492,0.0250204159704052,NA,0.00886770533109272,NA,NA,NA,NA,29227.9376079588,29306.1754577595,0.0247075368223056,0.751147936750155,13,-14600.9688039794,29228.0580579918,17.4583694459034,4.87762873440061e-06
"572",4.02957522781822,"+",0.0820001135176854,NA,NA,0.0860813037115542,-0.0143305609528426,NA,NA,-0.0436641514667902,NA,-0.00452589225418988,0.166848695330715,NA,0.00814856124005893,NA,0.0279028887725043,NA,NA,NA,29227.9334246242,29312.1895705634,0.0242697426218062,0.751101666767428,14,-14599.9667123121,29228.0724514365,17.4727628905639,4.84265180535483e-06
"2088",4.03030849274911,"+",0.0801589251115452,NA,NA,0.084782449323926,NA,NA,NA,-0.0426104044937509,NA,-0.0041424431368547,0.164602889815222,0.0250148106561771,0.0085321232169273,NA,NA,NA,NA,NA,29227.9652963689,29306.2031461696,0.0248220183172607,0.750802947739151,13,-14600.9826481844,29228.085746402,17.4860578560401,4.81056712041583e-06
"3158",4.02642218403292,"+",0.0836443422534065,NA,NA,0.0886155604099613,-0.0143856340829058,NA,NA,-0.0452051608136551,NA,NA,0.169689569267464,NA,0.0128818713407777,NA,NA,NA,NA,NA,29228.0053187886,29300.2248724508,0.0245409975995778,0.752485091943126,12,-14602.0026593943,29228.1085275217,17.5088389757293,4.75608295937813e-06
"3753",4.02599716943389,"+",0.0825262389761839,0.0169681847883993,NA,0.0884938904951363,NA,-0.0020365524416584,NA,-0.0497189196856857,NA,NA,0.16989460476799,NA,NA,NA,NA,NA,NA,NA,29228.1109170532,29300.3304707154,0.0249618183871744,0.752518609729355,12,-14602.0554585266,29228.2141257862,17.6144372402705,4.51148013614493e-06
"3704",4.02631594383399,"+",0.0822999019183871,0.0169279271520035,NA,0.0885773567507415,NA,NA,NA,-0.0493475691599133,NA,-0.00162051388423718,0.169968184649874,NA,NA,NA,NA,NA,NA,NA,29228.1182661227,29300.3378197849,0.0249295492030237,0.752266415628282,12,-14602.0591330614,29228.2214748558,17.6217863098282,4.49493296567592e-06
"406",4.02942924152542,"+",0.0827736760554012,NA,NA,0.084833283836452,-0.0140350390916585,-0.0123840456248022,NA,-0.0515414063760305,NA,NA,0.163586230334905,0.0275454234770346,NA,0.0109120949824688,NA,NA,NA,NA,29228.0882978719,29312.3444438111,0.0248586459667192,0.75234294160052,14,-14600.044148936,29228.2273246842,17.6276361382697,4.48180488094337e-06
"5776",4.02523406720523,"+",0.0838082951815024,NA,NA,0.0894337530618227,NA,-0.00227008879192957,NA,-0.0496214596689583,NA,NA,0.17184371185231,NA,NA,NA,NA,NA,NA,NA,29228.1748700469,29294.3761275706,0.0248050101615331,0.752621891757755,11,-14603.0874350235,29228.2621716342,17.6624830882647,4.40439261933401e-06
"933",3.99105562164396,"+",NA,0.0144821441463191,"+",0.0979297264848168,NA,0.0021388255368458,NA,-0.0564743352858912,-0.00188135329651628,7.04354412935369e-05,0.179936298697418,NA,NA,NA,NA,NA,NA,NA,29228.1127896092,29318.3872316869,0.0264849977811085,0.742488865318445,15,-14599.0563948046,29228.2717300066,17.672041460617,4.38339342650885e-06
"930",3.99077268631501,"+",NA,0.0144546494966903,"+",0.0979127153132994,NA,NA,NA,-0.0572941617444231,-0.00118985142713703,0.000387205044736113,0.179897105438212,NA,NA,NA,NA,NA,-0.00069193055965747,NA,29228.1368316919,29318.4112737696,0.0264979484363971,0.742591714808484,15,-14599.0684158459,29228.2957720892,17.696083543291,4.33101591975407e-06
"1422",4.02766146917134,"+",0.0820224691331401,0.0168176263878534,NA,0.0883154219411591,-0.0140921136435947,NA,NA,-0.0468292627295586,NA,NA,0.168346264843787,NA,NA,NA,NA,0.0112677311497653,NA,NA,29228.2309546183,29306.468804419,0.0247101452454053,0.751798564145944,13,-14601.1154773091,29228.3514046514,17.7517161054311,4.21220328719839e-06
"3165",4.02692789859949,"+",0.0832657653928734,NA,NA,0.0892465850178983,-0.014286311658829,NA,NA,-0.0466743853028902,NA,NA,0.17025992567263,NA,NA,NA,NA,0.011316538190298,NA,NA,29228.263470628,29300.4830242902,0.0245349916652948,0.751887091778725,12,-14602.131735314,29228.366679361,17.7669908150747,4.18015573116639e-06
"776",4.03044329209227,"+",0.0790667736942287,0.0150614915493,NA,0.0841528790962882,NA,NA,NA,-0.0482900572041502,NA,-0.0033052436091085,0.162269064684331,0.022878598658965,NA,0.0100238054664755,NA,NA,NA,NA,29228.3064775454,29312.5626234846,0.0248364802377293,0.75119235977122,14,-14600.1532387727,29228.4455043577,17.8458158117792,4.01860972696075e-06
"854",4.03070297513863,"+",0.0791657705531543,0.0151461264974875,NA,0.0841333141965275,NA,NA,NA,-0.042532758098151,NA,-0.00404115326757266,0.16312706851286,0.0227893227543368,0.00990027897656777,NA,NA,NA,NA,NA,29228.3203162633,29312.5764622025,0.0249652490880327,0.750800748079777,14,-14600.1601581317,29228.4593430756,17.8596545296859,3.99089950281812e-06
"868",4.02970999149681,"+",0.0806445453907621,0.014301440086929,NA,0.0844073470961513,NA,-0.00870675686606338,NA,-0.0473162436120293,NA,0.000537748152390309,0.163832693586426,0.0282073737011864,NA,NA,NA,NA,NA,NA,29228.3372453404,29312.5933912797,0.0251979140569668,0.751692383429546,14,-14600.1686226702,29228.4762721528,17.8765836068051,3.95726094835535e-06
"1881",4.02583390129437,"+",0.0824188675796975,0.0175311142076678,NA,0.086630476677809,NA,NA,NA,-0.0549354218896064,NA,NA,0.165647580239531,NA,NA,0.0174728210169137,NA,NA,-0.0104144725072804,NA,29228.3860091514,29306.6238589521,0.0248202928113816,0.753322817308082,13,-14601.1930045757,29228.5064591845,17.906770638514,3.89798046833076e-06
"662",3.98960463319421,"+",NA,NA,"+",0.0976070398281429,-0.00750368130876361,NA,NA,-0.0618447802551956,NA,-0.00357442037434479,0.178089565575669,NA,NA,0.0141763125616845,NA,NA,-0.00476984370364263,NA,29228.3937293672,29318.668171445,0.0260662838528944,0.743135559499454,15,-14599.1968646836,29228.5526697646,17.9529812186338,3.80894900859762e-06
"664",3.99006450296195,"+",NA,NA,"+",0.0975524747430851,-0.00743571085127615,-0.00195796162683409,NA,-0.0611401024956359,NA,-0.00302723209470748,0.178158839695733,NA,NA,0.0134809468472636,NA,NA,NA,NA,29228.491327753,29318.7657698308,0.0260426452846523,0.742956015471095,15,-14599.2456638765,29228.6502681504,18.0505796044454,3.62753773214902e-06
"75",4.0298128822763,"+",0.0817517714292824,0.0147642160664524,NA,0.0842376119549975,-0.0138920692032042,-0.011995038129758,NA,-0.0521072484160576,NA,NA,0.162093798710039,0.0253382884219168,NA,0.0120267522462241,NA,NA,NA,NA,29228.5172447721,29318.7916868498,0.0249846694207986,0.752357742071368,15,-14599.258622386,29228.6761851694,18.0764966234965,3.58083351199098e-06
"1441",4.02547039580851,"+",0.0848670620351399,0.0168232027072874,NA,0.0894543674656042,-0.0147380076652072,NA,NA,-0.0517595391997311,NA,NA,0.170600694946956,NA,NA,NA,NA,NA,-0.00707048919547722,NA,29228.6166137417,29306.8544635424,0.0250472219910204,0.753295848861681,13,-14601.3083068708,29228.7370637748,18.1373752288091,3.47347764491964e-06
"3065",4.02660942149837,"+",0.0844290106889855,NA,NA,0.0897117508211415,-0.0146577049662608,NA,NA,-0.0517405785459844,0.0077186953784747,NA,0.170470118432587,NA,NA,NA,NA,NA,NA,NA,29228.6370812902,29300.8566349524,0.0244886928520268,0.752353455015786,12,-14602.3185406451,29228.7402900232,18.1406014772911,3.4678790107904e-06
"1872",4.02781215591914,"+",0.0798843932906997,0.0173847967231199,NA,0.086280429801735,NA,NA,NA,-0.0493283073065271,NA,NA,0.165003259284834,NA,NA,0.0127101869058675,NA,0.00820259504430102,NA,NA,29228.6281966057,29306.8660464064,0.0245470400511886,0.751817353830604,13,-14601.3140983028,29228.7486466388,18.1489580928355,3.45341937440865e-06
"3184",4.02472228554402,"+",0.0861353945779646,NA,NA,0.0903989889907634,-0.0149374260635843,NA,NA,-0.0516381568779417,NA,NA,0.172526972461484,NA,NA,NA,NA,NA,-0.00716838996098143,NA,29228.6467146383,29300.8662683005,0.0248825335290017,0.753392666207122,12,-14602.3233573191,29228.7499233713,18.1502348253853,3.45121553145139e-06
"1328",4.02727735445121,"+",0.0832111619166888,0.0167033198841843,NA,0.0888113733851254,-0.0144645790029052,NA,NA,-0.0517840495360049,0.00726136587702464,NA,0.168661979907057,NA,NA,NA,NA,NA,NA,NA,29228.6329959272,29306.8708457279,0.0246713982486009,0.75228771331194,13,-14601.3164979636,29228.7534459603,18.1537574143404,3.44514227456195e-06
"583",4.02945509887803,"+",0.0830970623806068,NA,NA,0.085776130076362,-0.0141191215441005,-0.00967158598185351,NA,-0.0483324392199628,NA,-0.000173971562866401,0.165750314098186,0.0296830597277613,NA,NA,NA,NA,NA,NA,29228.6324357435,29312.8885816827,0.0250277740774573,0.752011383924539,14,-14600.3162178718,29228.7714625558,18.1717740098939,3.41424677393332e-06
"1884",4.02648890377974,"+",0.081753982441456,0.0174874034214145,NA,0.0864785267527393,NA,-0.00714230554249267,NA,-0.0545829530192116,NA,NA,0.165656958346181,NA,NA,0.0174362481157304,NA,NA,NA,NA,29228.672339659,29306.9101894597,0.024689879453951,0.752893282513128,13,-14601.3361698295,29228.7927896921,18.193101146182,3.37803215250861e-06
"2004",4.02797126751631,"+",0.0811513303372607,0.0174708510067168,NA,0.0867486614639837,NA,NA,NA,-0.0433641043952198,NA,-0.00702167698756936,0.167438186236414,NA,0.016936654834805,NA,NA,NA,NA,NA,29228.7249179397,29306.9627677404,0.0248346733621929,0.751323181756311,13,-14601.3624589699,29228.8453679728,18.2456794268692,3.29038373977588e-06
"1857",4.02756955377285,"+",0.0810246149879565,0.0173242670945362,NA,0.0868457235657066,NA,NA,NA,-0.0531531539481458,NA,-0.00570672004972723,0.166084200257376,NA,NA,0.0168015241489581,NA,NA,NA,NA,29228.7485087497,29306.9863585504,0.0246099401995607,0.752009408773645,13,-14601.3742543748,29228.8689587827,18.2692702368004,3.25180033188005e-06
"387",4.03022535545791,"+",0.0814662513564232,NA,NA,0.0856565020849726,-0.0137818991892067,NA,NA,-0.0487244334630098,NA,-0.00385074438993242,0.164459203113997,0.024553034504065,NA,0.00871860172644653,NA,NA,NA,NA,29228.8075192516,29313.0636651908,0.0246698708330757,0.75146776550358,14,-14600.4037596258,29228.9465460639,18.3468575179359,3.12806671466076e-06
"3609",4.02567444697597,"+",0.0831091955836903,NA,NA,0.0875413133661248,NA,-0.00714759822312523,NA,-0.0542650907065891,NA,NA,0.167863461141033,NA,NA,0.016635478219206,NA,NA,NA,NA,29228.8645782734,29301.0841319356,0.0245346790328535,0.752979321191475,12,-14602.4322891367,29228.9677870065,18.3680984605453,3.09502096322001e-06
"569",4.03039911688322,"+",0.0815671292579321,NA,NA,0.0856486780908008,-0.0138163336960681,NA,NA,-0.0437623437300763,NA,-0.00444546974282156,0.16522493376211,0.0245253520171232,0.00846441534579209,NA,NA,NA,NA,NA,29228.8287681123,29313.0849140515,0.0247776223558162,0.751124125356218,14,-14600.4143840561,29228.9677949246,18.3681063786644,3.09500870987199e-06
"1445",4.02609772913897,"+",0.0840161721019215,0.0168220481217639,NA,0.08932186559936,-0.0145806353683915,-0.00259869853454758,NA,-0.0509443418641449,NA,NA,0.170422657044541,NA,NA,NA,NA,NA,NA,NA,29228.8500748791,29307.0879246798,0.0248979841102467,0.752881084841514,13,-14601.4250374396,29228.9705249122,18.3708363662881,3.09078692414651e-06
"3188",4.02534390721594,"+",0.0853076605111085,NA,NA,0.0902660451159297,-0.0147861356284642,-0.0028377356059578,NA,-0.050863591100823,NA,NA,0.17236148381358,NA,NA,NA,NA,NA,NA,NA,29228.8796995478,29301.09925321,0.02473452307703,0.752986121534061,12,-14602.4398497739,29228.9829082808,18.3832197348893,3.07170887086286e-06
"3139",4.0258279575174,"+",0.0850128094149832,NA,NA,0.0904007511921084,-0.0147395286423544,NA,NA,-0.0503771767680219,NA,-0.00264471418029233,0.172509362236145,NA,NA,NA,NA,NA,NA,NA,29228.8811148607,29301.1006685228,0.0246948954491748,0.752600967626981,12,-14602.4405574303,29228.9843235937,18.3846350477506,3.06953592526736e-06
"1396",4.02649323610634,"+",0.083714397171634,0.0167757227365013,NA,0.0894192071176039,-0.014526277700724,NA,NA,-0.05045621593685,NA,-0.0019477245861145,0.170497732296443,NA,NA,NA,NA,NA,NA,NA,29228.8652864699,29307.1031362706,0.0248569361681056,0.752568926106576,13,-14601.4326432349,29228.9857365029,18.386047957003,3.06736820320148e-06
"3580",4.02683148062852,"+",0.0823888042386345,NA,NA,0.0879097995927622,NA,NA,NA,-0.0529197716632973,NA,-0.00626752390670816,0.168299508854637,NA,NA,0.0161818114026346,NA,NA,NA,NA,29228.8989210274,29301.1184746896,0.0244558251318777,0.75204613629093,12,-14602.4494605137,29229.0021297604,18.4024412145009,3.04232888399358e-06
"3774",4.02719522752736,"+",0.0825355313258073,NA,NA,0.0878422653564893,NA,NA,NA,-0.0435534844093615,NA,-0.00747422353724258,0.169646776275466,NA,0.0161232984845614,NA,NA,NA,NA,NA,29228.9056267939,29301.1251804561,0.0246719299114603,0.751396220518779,12,-14602.452813397,29229.008835527,18.4091469810155,3.03214539198519e-06
"1954",4.02771264528348,"+",0.0807037952725292,0.0174897677363731,NA,0.086451482916589,NA,NA,NA,-0.0450943329195958,0.00485255433541631,NA,0.166077855531956,NA,0.0134247467410272,NA,NA,NA,NA,NA,29228.9040960496,29307.1419458503,0.0246783301442218,0.75174176459803,13,-14601.4520480248,29229.0245460827,18.424857536771,3.0084203527501e-06
"199",3.99145272202685,"+",NA,0.0146689626652433,"+",0.0966191305308023,-0.00736630164992369,NA,NA,-0.0620184020067352,NA,-0.00321869720401617,0.176088293114489,NA,NA,0.0146790471543542,NA,NA,-0.0047962550885519,NA,29228.8594210178,29325.1521592341,0.026242659564845,0.743044870711973,16,-14598.4297105089,29229.0396131344,18.4399245884561,2.98584149626354e-06
"201",3.99191517561014,"+",NA,0.014668021480043,"+",0.0965635985615414,-0.00729868580075083,-0.0020064727279311,NA,-0.0613219276740437,NA,-0.00266594696462855,0.176157463837091,NA,NA,0.0139920174507802,NA,NA,NA,NA,29228.9573663666,29325.2501045828,0.0262190568204574,0.742865045139552,16,-14598.4786831833,29229.1375584832,18.5378699372377,2.84313961847348e-06
"364",4.02590641913944,"+",0.0839163224212465,0.0173816175593299,NA,0.0874861450512818,-0.0144682531824936,NA,NA,-0.0560585935727732,NA,NA,0.166225366950878,NA,NA,0.017203446912777,NA,NA,-0.0109150620638893,NA,29229.1442919953,29313.4004379345,0.0247753272406184,0.753693411734482,14,-14600.5721459977,29229.2833188076,18.6836302616903,2.64330169762327e-06
"146",4.02978426888178,"+",0.0821193133009053,0.0141913812504899,NA,0.0852651701804071,-0.0139802361772822,-0.00911234901190098,NA,-0.048536965637717,NA,0.000267150837495141,0.164460347424337,0.0278207414875558,NA,NA,NA,NA,NA,NA,29229.175635918,29319.4500779957,0.0251621834322251,0.752035659843427,15,-14599.587817959,29229.3345763153,18.7348877693803,2.57641790413352e-06
"56",4.03057603413788,"+",0.0804667108817274,0.0149576398787053,NA,0.0850202322883511,-0.0136423018733598,NA,NA,-0.0493632836093869,NA,-0.00358964512515666,0.162912370961939,0.0224320502960075,NA,0.00986789551906225,NA,NA,NA,NA,29229.198280889,29319.4727229667,0.0248017400734327,0.751521542137146,15,-14599.5991404445,29229.3572212863,18.7575327404011,2.54741097490006e-06
"132",4.03078978934602,"+",0.0805664465971068,0.015045842252448,NA,0.0849932775781528,-0.0136798253862032,NA,NA,-0.0436750905008406,NA,-0.00434182765322615,0.16375382928214,0.0223203325978602,0.00982437169807812,NA,NA,NA,NA,NA,29229.2051162388,29319.4795583165,0.024924114718204,0.751120210056021,15,-14599.6025581194,29229.3640566361,18.7643680901965,2.53871961294172e-06
"701",3.98935898046337,"+",NA,NA,"+",0.0992168630136206,-0.00741458509742258,0.00179154032243228,NA,-0.057181885408488,-0.00131596473666836,-0.000427186849400162,0.181724181992825,NA,NA,NA,NA,NA,NA,NA,29229.2688924817,29319.5433345595,0.0262475124052112,0.742689696691721,15,-14599.6344462409,29229.4278328791,18.8281443331398,2.4590417537711e-06
"1298",4.02511623200005,"+",0.0852700831826839,NA,NA,0.0885579020100707,-0.0146874443049878,NA,NA,-0.0557324826488615,NA,NA,0.168427316413717,NA,NA,0.0163797149754289,NA,NA,-0.0108324139666274,NA,29229.3107794319,29307.5486292326,0.0246126745572245,0.753775253228527,13,-14601.655389716,29229.431229465,18.8315409190873,2.45486912461482e-06
"698",3.98906049713316,"+",NA,NA,"+",0.0992021355076723,-0.0074967250434534,NA,NA,-0.0580680822059888,-0.000468956920412889,-0.000168914871253044,0.181647566484254,NA,NA,NA,NA,NA,-0.00123067634862768,NA,29229.280113954,29319.5545560317,0.0262593469812312,0.742802125542315,15,-14599.640056977,29229.4390543513,18.8393658053756,2.44528335285955e-06
"3671",4.02573454670167,"+",0.0847662785955194,NA,NA,0.0888244986050889,NA,NA,NA,-0.0537258348551382,0.0119113997003986,NA,0.169659959476781,NA,NA,NA,NA,NA,-0.0107007506393756,NA,29229.3685486071,29301.5881022693,0.0247742721990621,0.752569378306225,12,-14602.6842743035,29229.4717573401,18.8720687941641,2.40562444069705e-06
"1959",4.026431329432,"+",0.0835179687230442,0.0167165990617087,NA,0.0879375054160297,NA,NA,NA,-0.0536988583915818,0.0113422393444131,NA,0.167861600173998,NA,NA,NA,NA,NA,-0.0104142625089696,NA,29229.3605886763,29307.598438477,0.0249436821871283,0.752498179832351,13,-14601.6802943381,29229.4810387094,18.8813501634286,2.39448656000875e-06
"2010",4.02771151560305,"+",0.08070943000611,0.0168956113289333,NA,0.0875631324635096,NA,NA,NA,-0.0457504478209307,NA,-0.00139329154248805,0.167992809094963,NA,NA,NA,NA,0.0117691698569397,NA,NA,29229.3979913228,29307.6358411235,0.0247857818917026,0.751304859972143,13,-14601.6989956614,29229.5184413559,18.9187528099174,2.350122618033e-06
"3780",4.02704241634701,"+",0.0819922533186234,NA,NA,0.0885281595672949,NA,NA,NA,-0.0456455571289359,NA,-0.0020893025178034,0.170008581630149,NA,NA,NA,NA,0.0118087188528012,NA,NA,29229.4455133564,29301.6650670185,0.0246255694007917,0.751328514462608,12,-14602.7227566782,29229.5487220894,18.9490335434566,2.31480890550193e-06
