"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(CorridorIndegreeBR)","cond(FE)","cond(grav_neiBR)","cond(grav_total)","cond(InflowLR)","cond(SelfR)","cond(IndegreeNeiBR)","cond(InflowBR)","cond(IndegreeBR)","cond(InflowNeiBR)","cond(InflowMPABR)","cond(IndegreeMPABR)","cond(InflowLRBR)","AIC","BIC","R2.R2m","R2.R2c","family","df","logLik","AICc","delta","weight"
"1911",4.00669138506359,"+",NA,0.0254360296335443,NA,NA,NA,NA,0.0323220734723135,NA,NA,NA,NA,NA,0.0752765961848648,-0.0048002628427716,NA,NA,31607.1068401477,31668.1236176222,0.00340858606328017,0.771473043118623,"Gamma(log)",10,-15793.5534200738,31607.1737297798,60.3612485206795,2.88130574800043e-15
"2316",4.0103969296784,"+",NA,0.0251970259153232,NA,NA,"+",NA,NA,NA,NA,0.0657708884246586,NA,NA,NA,NA,NA,0.0438613842869434,31607.0857849517,31680.3059179211,0.0043160237657146,0.770141638841483,"Gamma(log)",12,-15791.5428924758,31607.1807043311,60.3682230719387,2.87127534024733e-15
"2285",4.01016290669059,"+",NA,0.022304154274703,NA,0.0389492587174713,"+",NA,NA,NA,NA,NA,NA,NA,0.066988880954077,NA,NA,NA,31607.0929102567,31680.3130432262,0.00442181873710632,0.769492374144711,"Gamma(log)",12,-15791.5464551283,31607.1878296361,60.3753483769506,2.86106418416199e-15
"2463",4.00893540725893,"+",NA,NA,NA,0.0432421807989094,NA,NA,0.0315600913908027,0.048394219956079,NA,NA,NA,NA,NA,NA,NA,NA,31607.134536731,31662.0496364581,0.00337696813320722,0.771748275333888,"Gamma(log)",9,-15794.5672683655,31607.1892479772,60.3767667180946,2.85903592091526e-15
"1428",3.99865551960805,"+",0.064982416544489,0.0232010594968215,"+",NA,NA,NA,NA,NA,0.0163628355762665,NA,NA,0.0490673481924295,NA,NA,NA,NA,31607.1510496944,31680.3711826639,0.00409267332482981,0.777241322541872,"Gamma(log)",12,-15791.5755248472,31607.2459690738,60.4334878146947,2.77909109254002e-15
"1384",3.97690223743552,"+",NA,NA,"+",0.0463671169854773,"+",NA,0.031622734174245,NA,NA,NA,NA,NA,NA,NA,NA,0.0457209827658471,31607.1251101814,31692.5485986457,0.00464470663837983,0.775295758542468,"Gamma(log)",14,-15789.5625550907,31607.2529640626,60.4404828035076,2.76938821476e-15
"1926",3.96899796732315,"+",NA,NA,"+",NA,NA,NA,0.0315624530727382,0.0668344944521625,-0.00218403853066172,NA,NA,NA,NA,NA,NA,NA,31607.1769096527,31674.2953648747,0.00388971553415864,0.778251928233803,"Gamma(log)",11,-15792.5884548264,31607.2572016235,60.4447203644195,2.76352670095894e-15
"2818",4.00971047364572,"+",NA,NA,NA,NA,NA,NA,NA,0.0379181818269689,NA,NA,NA,NA,0.0524191818285771,NA,NA,NA,31607.2529310351,31656.0663530147,0.00321163686947061,0.771078624298606,"Gamma(log)",8,-15795.6264655175,31607.2966867324,60.4842054732835,2.70950266559765e-15
"2819",4.00971047364572,"+",NA,NA,NA,NA,NA,NA,NA,0.0379181818269689,NA,NA,NA,NA,0.0524191818285771,NA,NA,NA,31607.2529310351,31656.0663530147,0.00321163686947061,0.771078624298606,"Gamma(log)",8,-15795.6264655175,31607.2966867324,60.4842054732835,2.70950266559765e-15
"2267",4.01072993123962,"+",NA,0.0251632708554201,NA,NA,"+",NA,NA,NA,NA,0.0652921829653095,0.0440579600615636,NA,NA,NA,NA,NA,31607.2095926976,31680.4297256671,0.00434047224870137,0.769977392899945,"Gamma(log)",12,-15791.6047963488,31607.304512077,60.492030817848,2.69892198249037e-15
"2251",4.01317739614067,"+",NA,0.0251636763741555,NA,NA,NA,NA,NA,NA,-0.000175538385068651,0.0537562093724787,NA,NA,NA,NA,NA,0.0454823347803789,31607.2546940254,31668.2714714999,0.00380079019789091,0.770439782779268,"Gamma(log)",10,-15793.6273470127,31607.3215836575,60.5091023983441,2.67598259274123e-15
"2225",4.01317742196233,"+",NA,0.0251638209183932,NA,NA,NA,NA,NA,NA,0.00354060024015829,0.0537563656755664,0.0441390922500145,NA,NA,NA,NA,NA,31607.2546942178,31668.2714716923,0.0038008021757359,0.770439505972321,"Gamma(log)",10,-15793.6273471089,31607.3215838499,60.5091025907714,2.67598233527525e-15
"1637",4.009620982324,"+",NA,0.0249606767639656,NA,NA,"+",NA,NA,0.0462774854029006,0.00354484078829007,0.0639579299933239,NA,NA,NA,NA,NA,NA,31607.2731703248,31686.5949810417,0.0044522421512466,0.771178265032575,"Gamma(log)",13,-15790.6365851624,31607.383943301,60.5714620419203,2.59383328795995e-15
"1363",3.97729306050809,"+",NA,NA,"+",0.0457464217038446,"+",NA,0.0315628814207547,NA,NA,NA,0.046005259338764,NA,NA,NA,NA,NA,31607.2695428535,31692.6930313178,0.0046615004390933,0.775110366701577,"Gamma(log)",14,-15789.6347714267,31607.3973967348,60.5849154756288,2.57644385832018e-15
"848",3.99578818461799,"+",0.0669228267975008,0.0259697010433687,"+",NA,"+",NA,NA,NA,-0.00918745957743953,NA,NA,NA,NA,NA,NA,0.0613571080350646,31607.3463580191,31698.871524231,0.00453648005825622,0.77809381757101,"Gamma(log)",15,-15788.6731790096,31607.4925212347,60.6800399756066,2.4567709080104e-15
"805",3.99578831803379,"+",0.0669228552924008,0.02596966508184,"+",NA,"+",NA,NA,NA,-0.00417435065803018,NA,0.0595452343722528,NA,NA,NA,NA,NA,31607.3463597376,31698.8715259494,0.00453649208502423,0.778093205696875,"Gamma(log)",15,-15788.6731798688,31607.4925229532,60.6800416940823,2.45676879706077e-15
"2171",4.00485510995862,"+",0.0698632883460341,NA,NA,0.0638284956662903,"+",NA,NA,NA,NA,NA,NA,NA,NA,-0.00343534683209751,NA,NA,31607.4003723731,31680.6205053426,0.00430333817270679,0.776363193020833,"Gamma(log)",12,-15791.7001861866,31607.4952917525,60.6828104933993,2.45337000036645e-15
"1554",4.00346418302762,"+",0.069042041849758,NA,NA,0.0647834386094748,"+",NA,NA,NA,0.0171523086453342,NA,NA,NA,NA,-0.00669325677622575,NA,NA,31607.391038233,31686.7128489499,0.00440946414089744,0.777034728083882,"Gamma(log)",13,-15790.6955191165,31607.5018112092,60.6893299501062,2.44538570100826e-15
"2689",3.97664770399627,"+",NA,NA,"+",NA,NA,NA,NA,NA,0.0207753916639478,0.072849370283779,NA,NA,NA,NA,NA,NA,31607.4461318696,31668.4629093442,0.00442331443992847,0.775725813358949,"Gamma(log)",10,-15793.7230659348,31607.5130215017,60.7005402425893,2.43171729901882e-15
"1180",4.00920776182146,"+",NA,0.0226200983385401,NA,0.0402722408227022,NA,NA,0.031703333615274,0.0489634390528745,0.00263353549919302,NA,NA,NA,NA,NA,NA,NA,31607.5025178358,31674.6209730578,0.00363783105516732,0.772372582293473,"Gamma(log)",11,-15792.7512589179,31607.5828098066,60.7703285474709,2.34832794636669e-15
"2593",3.97456936967759,"+",NA,0.0239043718794316,"+",NA,NA,NA,NA,0.0665040045957648,NA,NA,NA,NA,NA,NA,NA,NA,31607.5194892679,31668.5362667425,0.00383164994406276,0.777703650200665,"Gamma(log)",10,-15793.759744634,31607.5863789,60.7738976408946,2.34414098247911e-15
"2387",3.97420527654109,"+",NA,NA,"+",NA,"+",NA,NA,NA,0.0206035867804163,0.0872762636567413,NA,NA,NA,NA,NA,NA,31607.5284692599,31686.8502799768,0.00522277771663141,0.775344233805494,"Gamma(log)",13,-15790.7642346299,31607.6392422361,60.8267609770119,2.28299310628321e-15
"2638",3.97982440453223,"+",NA,0.0203281379691046,"+",NA,NA,NA,NA,NA,NA,0.0727773637942988,NA,NA,NA,NA,NA,NA,31607.59207758,31668.6088550545,0.00456982100301247,0.774823637402126,"Gamma(log)",10,-15793.79603879,31607.6589672121,60.8464859529777,2.26058778193954e-15
"2317",3.97851504127662,"+",NA,0.0201741586447159,"+",NA,"+",NA,NA,NA,NA,0.0872602909699865,NA,NA,NA,NA,NA,NA,31607.6537573401,31686.975568057,0.00541193105691797,0.774460059987855,"Gamma(log)",13,-15790.8268786701,31607.7645303164,60.9520490572577,2.14436464956166e-15
"2878",4.01227399411717,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0549701275030631,NA,NA,NA,NA,NA,0.0442095669416477,31607.7337437634,31656.5471657431,0.00339774231419011,0.769962690345339,"Gamma(log)",8,-15795.8668718817,31607.7774994608,60.9650182016703,2.13050434978066e-15
"2879",4.01227399411717,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0549701275030631,NA,NA,NA,NA,NA,0.0442095669416477,31607.7337437634,31656.5471657431,0.00339774231419011,0.769962690345339,"Gamma(log)",8,-15795.8668718817,31607.7774994608,60.9650182016703,2.13050434978066e-15
"2657",4.00919098480906,"+",NA,NA,NA,NA,"+",NA,NA,0.0467436405053953,NA,0.0647297352473455,NA,NA,NA,NA,NA,NA,31607.7324182512,31674.8508734732,0.00406725571726899,0.770545500801541,"Gamma(log)",11,-15792.8662091256,31607.812710222,61.0002289628646,2.09332425502242e-15
"2837",4.01244163445219,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0544992157839585,0.0445295911706255,NA,NA,NA,NA,NA,31607.7995475753,31656.612969555,0.0034232035757252,0.769807727473822,"Gamma(log)",8,-15795.8997737877,31607.8433032727,61.030822013563,2.06154732540066e-15
"2838",4.01244163445219,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0544992157839585,0.0445295911706255,NA,NA,NA,NA,NA,31607.7995475753,31656.612969555,0.0034232035757252,0.769807727473822,"Gamma(log)",8,-15795.8997737877,31607.8433032727,61.030822013563,2.06154732540066e-15
"2769",4.00586087938636,"+",NA,NA,NA,NA,NA,NA,0.0322055404064922,NA,NA,NA,NA,NA,0.0731401774755104,NA,NA,NA,31607.8169097679,31656.6303317475,0.00302737513507734,0.771049954497094,"Gamma(log)",8,-15795.908454884,31607.8606654653,61.0481842061345,2.0437282908541e-15
"2269",4.00497194949582,"+",NA,0.0271633535667852,NA,NA,"+",NA,NA,NA,NA,NA,0.0337969655747991,NA,0.0637428288475653,NA,NA,NA,31607.7957828257,31681.0159157952,0.00394218833921354,0.770526243029656,"Gamma(log)",12,-15791.8978914129,31607.8907022051,61.0782209459903,2.01326415676778e-15
"2319",4.00467997870523,"+",NA,0.0271953630489242,NA,NA,"+",NA,NA,NA,NA,NA,NA,NA,0.064000761424016,NA,NA,0.0334666168364315,31607.8027420385,31681.022875008,0.00391747009357856,0.770658001132196,"Gamma(log)",12,-15791.9013710193,31607.8976614179,61.0851801587523,2.00627096379661e-15
"1896",4.00977302491751,"+",NA,0.0227897041447614,NA,0.0418938791720531,NA,NA,0.0316878300527098,NA,NA,NA,NA,NA,NA,NA,NA,0.0454528126106379,31607.8317787156,31668.8485561902,0.00346568824124689,0.771352478079915,"Gamma(log)",10,-15793.9158893578,31607.8986683477,61.086187088622,2.00526113094566e-15
"2647",4.01171082158062,"+",NA,NA,NA,NA,NA,NA,NA,0.0472817049258601,0.00215784473298033,0.0530181337459428,NA,NA,NA,NA,NA,NA,31607.8602278691,31662.7753275962,0.00354718356770553,0.77096260405165,"Gamma(log)",9,-15794.9301139345,31607.9149391153,61.1024578561664,1.98901374106814e-15
"2671",4.01445891118836,"+",NA,NA,NA,0.0408637228989071,NA,NA,NA,NA,0.0117989653813444,NA,NA,NA,0.055482050588746,NA,NA,NA,31607.9143027792,31662.8294025063,0.00363840158084324,0.769795880996458,"Gamma(log)",9,-15794.9571513896,31607.9690140254,61.1565327662611,1.93595637171956e-15
"1883",4.00989636470587,"+",NA,0.0228177072711566,NA,0.0411966228255326,NA,NA,0.0316423122674459,NA,NA,NA,0.045846728895442,NA,NA,NA,NA,NA,31607.9304171263,31668.9471946009,0.00348162255964188,0.771187535598779,"Gamma(log)",10,-15793.9652085632,31607.9973067585,61.1848254993311,1.90876242456364e-15
"1227",3.99925114816095,"+",NA,0.0266346505528742,NA,NA,"+",NA,0.0325823968403882,NA,0.0118352812223564,NA,NA,NA,0.0804004765969628,NA,NA,NA,31607.910480274,31687.2322909909,0.00381844958180642,0.771879231224618,"Gamma(log)",13,-15790.955240137,31608.0212532503,61.2087719911688,1.88604461700083e-15
"1641",3.98068263580798,"+",NA,0.0200985188823276,"+",0.0408053072238252,"+",NA,NA,0.0530660915527385,NA,NA,NA,NA,NA,NA,NA,NA,31607.9031515388,31693.3266400031,0.00486306062515368,0.775748851866304,"Gamma(log)",14,-15789.9515757694,31608.0310054201,61.2185241609404,1.87687048844182e-15
"1991",4.00258589340523,"+",NA,NA,NA,NA,"+",NA,0.0322520781007973,NA,NA,NA,NA,0.0292807794385914,0.0682198883111571,NA,NA,NA,31607.9540937817,31681.1742267512,0.00387029249648264,0.76985800174936,"Gamma(log)",12,-15791.9770468909,31608.0490131611,61.2365319019736,1.86004724041536e-15
"1666",4.0091409893002,"+",NA,0.0225747138987881,NA,0.0394680762180755,"+",NA,NA,NA,0.0125645226270482,NA,NA,NA,0.0647641163062057,NA,NA,NA,31607.993881993,31687.31569271,0.00440270618378958,0.770093022697325,"Gamma(log)",13,-15790.9969409965,31608.1046549693,61.292173710186,1.80901225593693e-15
"2065",4.00072682518057,"+",0.0682567805077505,0.0229869301424119,NA,NA,"+",NA,NA,NA,NA,NA,NA,0.0525251427747849,NA,NA,NA,NA,31608.101220557,31681.3213535265,0.00405521038622057,0.776391462520139,"Gamma(log)",12,-15792.0506102785,31608.1961399364,61.3836586772777,1.72812757852819e-15
"1220",4.0061480575421,"+",NA,0.0257159731504514,NA,NA,NA,NA,0.0324149459321275,NA,0.0119120065671112,NA,NA,NA,0.0739970885471983,-0.00652185700556036,NA,NA,31608.1299718523,31675.2484270743,0.00340742419248581,0.772056850421894,"Gamma(log)",11,-15793.0649859261,31608.2102638231,61.3977825639413,1.71596663000308e-15
"2613",4.01225039333649,"+",NA,0.0246319940500799,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0280511410347611,0.06008876668836,NA,NA,NA,31608.1688329979,31663.083932725,0.00350785021408545,0.769692180693391,"Gamma(log)",9,-15795.0844164989,31608.2235442441,61.4110629849383,1.70460999731563e-15
"2158",3.99238874037255,"+",0.0653363027842744,NA,"+",NA,"+",NA,NA,NA,NA,NA,0.057084672627731,NA,NA,NA,NA,NA,31608.1464100576,31687.4682207745,0.00422043461850264,0.778107421220701,"Gamma(log)",13,-15791.0732050288,31608.2571830338,61.4447017747043,1.67617925284115e-15
"1216",4.00606143033851,"+",NA,0.025786372131105,NA,NA,NA,NA,0.0324259948825341,NA,0.010912386470105,NA,NA,NA,0.0731913461702062,NA,-0.00507819408813369,NA,31608.2265711499,31675.3450263719,0.0033970058799178,0.772087757537862,"Gamma(log)",11,-15793.1132855749,31608.3068631207,61.494381861572,1.63505575662024e-15
"1198",3.972023469478,"+",NA,0.0245830082132181,"+",NA,NA,NA,0.0317015759147362,NA,-0.000728163379314069,NA,0.062998976516995,NA,NA,NA,NA,NA,31608.2268534485,31681.446986418,0.00389057268654621,0.777163359809222,"Gamma(log)",12,-15792.1134267242,31608.3217728279,61.5092915687492,1.62291197663705e-15
"1228",3.97202533953812,"+",NA,0.0245830132715723,"+",NA,NA,NA,0.031701981015153,NA,-0.00603224368147368,NA,NA,NA,NA,NA,NA,0.0649158247675034,31608.2268537598,31681.4469867293,0.00389061904785313,0.777161311794314,"Gamma(log)",12,-15792.1134268799,31608.3217731392,61.509291880091,1.62291172399685e-15
"1429",3.99942219230709,"+",0.0671207172231584,0.0234744783103237,NA,NA,"+",NA,NA,NA,0.0162718284360173,NA,NA,0.051923843895738,NA,NA,NA,NA,31608.2448935464,31687.5667042633,0.0041447982222407,0.777026893150874,"Gamma(log)",13,-15791.1224467732,31608.3556665227,61.5431852635629,1.59564047072384e-15
"1686",3.97831496665229,"+",NA,0.020806485373611,"+",NA,NA,NA,NA,NA,0.0214937403410436,0.0725649045193073,NA,NA,NA,-0.00133821410756075,NA,NA,31608.3702160592,31681.5903490287,0.00466405943083956,0.775983006576438,"Gamma(log)",12,-15792.1851080296,31608.4651354386,61.6526541794738,1.51065109513883e-15
"2484",3.96964138967735,"+",NA,NA,"+",NA,NA,NA,0.0315770237730845,NA,NA,NA,0.0619454877063465,NA,NA,NA,NA,NA,31608.4362552053,31669.4530326799,0.00357689433011662,0.776989929493012,"Gamma(log)",10,-15794.2181276027,31608.5031448374,61.6906635782907,1.48221271256037e-15
"985",3.97546725936624,"+",NA,0.0206252066197488,"+",NA,"+",NA,NA,NA,0.0218559165556257,0.0881552376904416,NA,NA,NA,-0.00438391715672079,NA,NA,31608.3950227669,31699.9201889787,0.00546464821399952,0.775637176652496,"Gamma(log)",15,-15789.1975113835,31608.5411859825,61.7287047233949,1.45428660532345e-15
"2880",3.97804985599826,"+",NA,NA,"+",NA,NA,NA,NA,NA,NA,0.0734888380216761,NA,NA,NA,NA,NA,NA,31608.5101768291,31663.4252765562,0.00432492641834141,0.774606442870577,"Gamma(log)",9,-15795.2550884145,31608.5648880753,61.752406816162,1.4371535103845e-15
"1195",3.96817374719524,"+",NA,0.0244174043061768,"+",NA,"+",NA,0.0317315369044392,0.0680061197446521,NA,NA,NA,NA,NA,NA,NA,NA,31608.4545655377,31693.878054002,0.00423920948171205,0.77860027939761,"Gamma(log)",14,-15790.2272827688,31608.582419419,61.7699381598359,1.424610946643e-15
"2023",3.96629004901817,"+",NA,NA,"+",NA,NA,NA,0.0314942632464777,NA,NA,NA,NA,NA,NA,NA,-0.0229889203459935,0.0728323254125141,31608.5086435124,31675.6270987344,0.00353749005175578,0.777877481777075,"Gamma(log)",11,-15793.2543217562,31608.5889354832,61.7764542241239,1.41997707114276e-15
"2839",4.01022799984096,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0338235829303917,NA,0.0551274477305205,NA,NA,NA,31608.5529086812,31657.3663306608,0.00312143390917564,0.770234087249813,"Gamma(log)",8,-15796.2764543406,31608.5966643786,61.784183119431,1.41450023337444e-15
"2840",4.01022799984096,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0338235829303917,NA,0.0551274477305205,NA,NA,NA,31608.5529086812,31657.3663306608,0.00312143390917564,0.770234087249813,"Gamma(log)",8,-15796.2764543406,31608.5966643786,61.784183119431,1.41450023337444e-15
"2207",3.99163294975994,"+",0.065035617620438,NA,"+",NA,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0562552565260752,31608.5151124638,31687.8369231808,0.00418002402078963,0.778360110633342,"Gamma(log)",13,-15791.2575562319,31608.6258854401,61.8134041809826,1.39398387657701e-15
"2882",4.01006006206385,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0554169205470998,NA,NA,0.0333506509190289,31608.6094812269,31657.4229032066,0.00309631150185147,0.770367207231603,"Gamma(log)",8,-15796.3047406135,31608.6532369243,61.8407556651509,1.37504987596081e-15
"2883",4.01006006206385,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0554169205470998,NA,NA,0.0333506509190289,31608.6094812269,31657.4229032066,0.00309631150185147,0.770367207231603,"Gamma(log)",8,-15796.3047406135,31608.6532369243,61.8407556651509,1.37504987596081e-15
"2719",4.00997735660952,"+",NA,NA,NA,0.042343525349702,"+",NA,NA,NA,NA,NA,NA,NA,0.0653766831176184,NA,NA,NA,31608.5952290946,31675.7136843166,0.00412014103937864,0.76900785110516,"Gamma(log)",11,-15793.2976145473,31608.6755210654,61.8630398062924,1.35981401037139e-15
"1278",3.99960986835168,"+",NA,0.0263687072590277,NA,NA,"+",NA,0.032449031219777,NA,NA,NA,NA,NA,0.0853742142588512,NA,-0.00794548334642142,NA,31608.5670360001,31687.888846717,0.00380343317180943,0.771399706859233,"Gamma(log)",13,-15791.283518,31608.6778089763,61.8653277171943,1.35825933313222e-15
"2339",3.98197402602772,"+",NA,NA,"+",0.0429224290316583,NA,NA,NA,NA,0.00411872777913385,NA,0.0442706370719994,NA,NA,NA,NA,NA,31608.6137074274,31675.7321626494,0.004227457413221,0.774608261057779,"Gamma(log)",11,-15793.3068537137,31608.6939993982,61.8815181390491,1.3473083225106e-15
"2517",3.96912427478693,"+",NA,NA,"+",NA,NA,NA,0.031659099885723,NA,NA,NA,NA,NA,NA,NA,NA,0.0612643619493243,31608.6481762739,31669.6649537484,0.00353123024712882,0.777286804999734,"Gamma(log)",10,-15794.3240881369,31608.715065906,61.9025846468721,1.33319126166879e-15
"2558",3.99821827397063,"+",0.0664565592557008,NA,"+",NA,NA,NA,NA,NA,NA,NA,NA,0.0502953303580038,NA,NA,NA,NA,31608.6777554051,31669.6945328796,0.00377656286469758,0.776200642963241,"Gamma(log)",10,-15794.3388777025,31608.7446450372,61.9321637780777,1.3136190311902e-15
"1285",3.99999545938622,"+",NA,0.0262547794254791,NA,NA,"+",NA,0.0324391425949662,NA,NA,NA,NA,NA,0.0853110929914276,-0.00659364471611329,NA,NA,31608.6476920542,31687.9695027711,0.00382573380950656,0.771286260569269,"Gamma(log)",13,-15791.3238460271,31608.7584650305,61.9459837713512,1.30457321736755e-15
"1136",3.99471399840718,"+",0.0675974650307432,NA,"+",NA,"+",NA,0.0333700198143507,NA,NA,NA,NA,0.0534775605551432,NA,NA,NA,NA,31608.6378492346,31694.061337699,0.00440354096607772,0.777043038983648,"Gamma(log)",14,-15790.3189246173,31608.7657031159,61.9532218567692,1.29986044418434e-15
"2333",3.97965418743081,"+",NA,NA,"+",0.0440512582232334,"+",NA,NA,0.0513808618449983,NA,NA,NA,NA,NA,NA,NA,NA,31608.7154006398,31688.0372113567,0.00466037848526498,0.775389658769952,"Gamma(log)",13,-15791.3577003199,31608.8261736161,62.0136923569735,1.26114704242422e-15
"1486",4.00803953127343,"+",0.0711812085217895,0.0185308023452067,"+",0.0611367027009425,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31608.7684952795,31694.1919837439,0.00447745901299977,0.776154072435565,"Gamma(log)",14,-15790.3842476398,31608.8963491608,62.0838679016924,1.21766353297014e-15
"536",3.991684721046,"+",0.064818681440891,NA,"+",NA,"+",NA,0.0335444342798356,NA,0.0162456656206828,NA,NA,0.0529429367613667,NA,NA,NA,NA,31608.8118830758,31700.3370492876,0.00449985881653088,0.777837569549593,"Gamma(log)",15,-15789.4059415379,31608.9580462914,62.1455650322678,1.18067383290504e-15
"2118",3.99624867494656,"+",0.0637012506100696,NA,"+",NA,NA,NA,NA,NA,0.0158913049878863,NA,NA,0.0498373104834905,NA,NA,NA,NA,31608.9168123893,31676.0352676113,0.00387653858426822,0.776981349524019,"Gamma(log)",11,-15793.4584061946,31608.9971043601,62.1846231009695,1.15784009914611e-15
"820",4.00498819555401,"+",0.0683481400480533,0.0189304764809236,"+",0.0605965849691751,"+",NA,NA,NA,0.0163359917287852,NA,NA,NA,NA,NA,NA,NA,31608.9250808648,31700.4502470766,0.00457530865262518,0.77696034388467,"Gamma(log)",15,-15789.4625404324,31609.0712440804,62.2587628212386,1.11570492607838e-15
"1323",4.00157191666546,"+",NA,NA,NA,NA,"+",NA,0.0323541519884415,NA,0.0118809043786429,NA,NA,0.0297460326168478,0.0660758848935935,NA,NA,NA,31608.9703916494,31688.2922023663,0.00385575663008144,0.77041675559509,"Gamma(log)",13,-15791.4851958247,31609.0811646257,62.2686833665393,1.11018442835362e-15
"2476",4.00540234670649,"+",NA,NA,NA,NA,NA,NA,0.0322960059262366,NA,0.0105331226435781,NA,NA,NA,0.0713469245666984,NA,NA,NA,31609.0418873898,31663.9569871169,0.00302737213782835,0.771561672087915,"Gamma(log)",9,-15795.5209436949,31609.096598636,62.2841173769193,1.10165010143384e-15
"1923",4.00885622236572,"+",NA,NA,NA,0.0437258937451689,NA,NA,0.0315923839310016,0.0471458988563508,0.00269285566378653,NA,NA,NA,NA,NA,NA,NA,31609.091108748,31670.1078862225,0.00336384129773128,0.771840380215792,"Gamma(log)",10,-15794.545554374,31609.1579983801,62.3455171209862,1.06834345505392e-15
"1692",4.01029415198206,"+",NA,0.0252021364619156,NA,NA,"+",NA,NA,NA,0.00114483044651045,0.0659630086039027,NA,NA,NA,NA,NA,0.0432699839258188,31609.078572205,31688.4003829219,0.00430614009745083,0.770190317162828,"Gamma(log)",13,-15791.5392861025,31609.1893451813,62.3768639221526,1.05172941944947e-15
"1651",4.01029563563886,"+",NA,0.0252020544928832,NA,NA,"+",NA,NA,NA,0.00468052716136323,0.0659633827836187,0.0419922654016416,NA,NA,NA,NA,NA,31609.0785735958,31688.4003843127,0.00430617905431741,0.770190250763605,"Gamma(log)",13,-15791.5392867979,31609.189346572,62.3768653128936,1.05172868810806e-15
"2229",4.0117904774895,"+",NA,0.0249151224346363,NA,NA,NA,NA,NA,NA,0.0118745282180501,NA,NA,0.0286454381249953,0.057804077736973,NA,NA,NA,31609.1842322202,31670.2010096948,0.00349746623603605,0.770258005379205,"Gamma(log)",10,-15794.5921161101,31609.2511218523,62.4386405931982,1.01973984400091e-15
"738",3.97676803302374,"+",NA,NA,"+",0.0466884499535533,"+",NA,0.0316463322675569,NA,0.00517580153088171,NA,0.0435679343456623,NA,NA,NA,NA,NA,31609.1129523182,31700.63811853,0.00463497097761523,0.775365552632725,"Gamma(log)",15,-15789.5564761591,31609.2591155338,62.4466342746855,1.01567224044122e-15
"2176",4.00657416236949,"+",0.0699636867254413,NA,"+",0.0634679669214294,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31609.1760193297,31688.4978300466,0.00434807245205982,0.775868832584982,"Gamma(log)",13,-15791.5880096648,31609.2867923059,62.4743110467898,1.00171377991241e-15
