"","ID","region","locality","sites","temp","Richness","grav_total","Age_of_protection","Class","biomassarea1","ModelMode","Larval_behaviour","FE","SelfR","InflowBR","IndegreeBR","CorridorIndegreeBR","grav_neiBR","IndegreeMPABR","InflowMPABR","IndegreeNeiBR","InflowNeiBR","OutFlow","Outdegree","btwdegree"
"1765","V4957","sw_pacific","central_gbr","central_gbr_11",26.40171901,88,5.584992654,15,"Restricted",734.7927889,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1095,38,4569.44917056206
"1766","V4994","sw_pacific","central_gbr","central_gbr_18",26.38260346,147.565,1.947964267,15,"Closed",85.84672413,"transi","passive","transi",0,0,0,0,0,0,0,0,0,2010,66,1089.65708099613
"1767","V5037","sw_pacific","central_gbr","central_gbr_19",26.45829897,153.167,1.770948976,15,"Closed",91.16645409,"transi","passive","transi",0,0,0,0,0,0,0,0,0,540,12,1642.07274482051
"1768","V5064","sw_pacific","central_gbr","central_gbr_13",25.54306077,117.945,19.4375289,15,"Restricted",452.9310057,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1905,63,18576.4767086113
"1769","V5074","sw_pacific","central_gbr","central_gbr_1",26.46935317,119.393,12.60558979,15,"Restricted",158.5178339,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1770","V5088","sw_pacific","southern_coral_sea","southern_coral_sea_6",25.68883292,143.739,0.294881999,7,"Closed",239.8638264,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1771","V5092","central_iwp","north_west_shelf","north_west_shelf_14",27.04413685,56.786,0.232631494,0,"Fished",756.0893979,"transi","passive","transi",0,0,0,0,0,0,0,0,0,120,4,1088.40583936412
"1772","V5093","central_iwp","north_west_shelf","north_west_shelf_15",26.81515549,35.951,2.403824183,0,"Fished",151.6270856,"transi","passive","transi",0,0,0,0,0,0,0,0,0,195,8,1498.92936233404
"1773","V5094","central_iwp","north_west_shelf","north_west_shelf_29",26.03515002,92.467,0.46444822,8,"Restricted",1026.654349,"transi","passive","transi",0,0,0,0,0,0,0,0,0,60,3,8979.47287291704
"1774","V5096","central_iwp","north_west_shelf","north_west_shelf_3",28.60022115,164.549,3.418996678,0,"Fished",279.2302203,"transi","passive","transi",0,0,0,0,0,0,0,0,0,105,5,889.178401882668
"1775","V5113","central_iwp","north_west_shelf","north_west_shelf_4",28.61884383,159.142,2.633623586,15,"Closed",244.1789467,"transi","passive","transi",0,0,0,0,0,0,0,0,0,45,1,23696.3377414997
"1776","V5125","central_iwp","north_west_shelf","north_west_shelf_7",28.66387943,179.999,0.083356792,0,"Fished",1120.488696,"transi","passive","transi",15,0,0,0,0,0,0,0,0,180,9,2966.23634433582
"1777","V5133","central_iwp","north_west_shelf","north_west_shelf_6",28.67226663,172.856,0.085699037,0,"Fished",883.4687268,"transi","passive","transi",0,0,0,0,0,0,0,0,0,75,5,1414.73866387833
"1778","V5170","central_iwp","north_west_shelf","north_west_shelf_12",27.86935863,141,0.033512591,8,"Closed",1135.330832,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1779","V5172","central_iwp","north_west_shelf","north_west_shelf_13",27.86935863,150.091,0.03318512,8,"Closed",718.5532704,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1780","V5176","central_iwp","north_west_shelf","north_west_shelf_9",27.75676007,68.667,0.033225845,8,"Closed",657.5056165,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1781","V5177","central_iwp","north_west_shelf","north_west_shelf_8",27.73864672,149.26,0.034434825,8,"Closed",681.0409077,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1782","V5178","central_iwp","north_west_shelf","north_west_shelf_11",27.9587699,155.303,0.028153337,7,"Restricted",825.9482923,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1783","V5179","central_iwp","north_west_shelf","north_west_shelf_10",27.94065655,134.518,0.029268342,7,"Restricted",416.0426107,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1784","V5181","central_iwp","north_west_shelf","north_west_shelf_25",26.28122888,132.545,0.168201547,8,"Closed",539.5973887,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1785","V5192","central_iwp","north_west_shelf","north_west_shelf_27",26.17470096,106.343,0.287284105,8,"Restricted",710.9825378,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1786","V5195","central_iwp","north_west_shelf","north_west_shelf_31",25.94902735,60.063,0.239803797,0,"Fished",660.8353122,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1787","V5197","central_iwp","ningaloo_marine_park","ningaloo_marine_park_6",25.70620149,95.167,0.425913702,14,"Closed",1013.202175,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1788","V5208","central_iwp","ningaloo_marine_park","ningaloo_marine_park_1",25.59902188,98.467,1.401245511,14,"Closed",220.3541817,"transi","passive","transi",0,0,0,0,0,0,0,0,0,45,2,9
"1789","V5210","central_iwp","ningaloo_marine_park","ningaloo_marine_park_3",24.79102354,124.052,0.435877297,14,"Closed",376.3201712,"transi","passive","transi",0,0,0,0,0,0,0,0,0,45,1,0
"1790","V5211","central_iwp","ningaloo_marine_park","ningaloo_marine_park_8",24.98163144,109.148,0.460141554,14,"Closed",356.3856899,"transi","passive","transi",15,0,0,0,0,0,0,0,0,90,4,0.5
"1791","V5217","central_iwp","ningaloo_marine_park","ningaloo_marine_park_4",24.7006621,125.881,0.350636172,14,"Closed",356.9137785,"transi","passive","transi",105,0,0,0,0,0,0,0,0,525,4,2
"1792","V5409","nw_indian","red_sea","red_sea_2",26.98606731,71.8,20.54806121,24,"Restricted",637.5681168,"transi","passive","transi",0,0,0,0,0,0,0,0,0,495,16,262.508540183019
"1793","V5692","central_iwp","northern_territory_(other)","northern_territory_(other)_8",28.23648623,34.667,0.260945837,7,"Restricted",335.962163,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1794","V5694","central_iwp","mornington_island","mornington_island_4",27.60939698,55.5,0.070860711,7,"Fished",820.1030754,"transi","passive","transi",15,0,0,0,0,0,0,0,0,255,3,0
"1795","V5695","central_iwp","mornington_island","mornington_island_5",27.72035261,72.333,0.065993185,7,"Fished",1046.718623,"transi","passive","transi",90,0,0,0,0,0,0,0,0,120,2,4
"1796","V5696","central_iwp","northern_territory_(other)","northern_territory_(other)_3",28.27031699,89.286,0.206297319,7,"Restricted",399.3058778,"transi","passive","transi",0,0,0,0,0,0,0,0,0,315,3,0
"1797","V5697","central_iwp","northern_territory_(other)","northern_territory_(other)_6",28.21870967,48.833,0.217901404,7,"Restricted",964.6663913,"transi","passive","transi",0,0,0,0,0,0,0,0,0,45,1,1
"1798","V5698","central_iwp","northern_territory_(other)","northern_territory_(other)_11",27.98714067,53.339,0.079158209,7,"Restricted",1022.950661,"transi","passive","transi",120,0,0,0,0,0,0,0,0,390,2,0
"1799","V5699","sw_pacific","queensland_(other)","queensland_(other)_7",27.95772663,55,0.036680504,7,"Restricted",1942.652461,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,15
"1800","V5714","central_iwp","northern_territory_(other)","northern_territory_(other)_2",27.98816476,61.267,0.054567666,0,"Fished",184.1976305,"transi","passive","transi",0,0,0,0,0,0,0,0,0,225,4,7908.32807882718
"1801","V5746","central_iwp","offshore_shoals","offshore_shoals_3",28.65667515,81,0.585523105,7,"Restricted",2056.704848,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1802","V5747","central_iwp","offshore_shoals","offshore_shoals_4",28.61584548,33.167,0.565093024,7,"Restricted",90.8275952,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1803","V5748","central_iwp","offshore_shoals","offshore_shoals_5",28.55396979,98,1.725607131,0,"Fished",363.3207902,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1804","V5853","sw_pacific","northern_coral_sea","northern_coral_sea_5",27.23107827,198.33,1.320566488,7,"Restricted",672.1719977,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,26503.3791867302
"1805","V5853","sw_pacific","northern_coral_sea","northern_coral_sea_9",27.24699283,207.223,1.40162691,7,"Restricted",1432.005407,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,26503.3791867302
"1806","V6483","central_iwp","okinawa","okinawa_2",25.09366317,160,1854.451392,0,"Fished",154.6092662,"transi","passive","transi",0,0,0,0,0,0,0,0,0,360,15,5633.54129747157
"1807","V6583","polynesian","french_polynesia","french_polynesia_6",27.51141777,63.71,3.470567723,0,"Fished",43.04500342,"transi","passive","transi",0,0,0,0,0,0,0,0,0,90,5,105.547727192933
"1808","V6588","polynesian","french_polynesia","french_polynesia_4",27.742357,69.454,0.263461038,0,"Fished",85.79922232,"transi","passive","transi",0,0,0,0,0,0,0,0,0,720,12,72.4650911881078
"1809","V6589","polynesian","french_polynesia","french_polynesia_20",27.73077706,155,0.508200566,0,"Fished",1372.443745,"transi","passive","transi",0,0,0,0,0,0,0,0,0,75,2,2
"1810","V6589","polynesian","society_islands","society_islands_2",27.73034715,146.454,0.678771699,0,"Fished",434.6057356,"transi","passive","transi",0,0,0,0,0,0,0,0,0,75,2,2
"1811","V6641","polynesian","french_polynesia","french_polynesia_19",27.64300048,138,0.225795399,0,"Fished",1133.882809,"transi","passive","transi",0,0,0,0,0,0,0,0,0,150,5,58.0732017982018
"1812","V6763","polynesian","french_polynesia","french_polynesia_21",27.77064014,122,0.522462543,0,"Fished",1013.362056,"transi","passive","transi",0,0,0,0,0,0,0,0,0,75,3,4159.50342460647
"1813","V6763","polynesian","society_islands","society_islands_1",27.77064014,136.109,0.748946292,0,"Fished",574.6965118,"transi","passive","transi",0,0,0,0,0,0,0,0,0,75,3,4159.50342460647
"1814","V6853","polynesian","french_polynesia","french_polynesia_2",27.35614122,44.401,0.37221638,0,"Fished",93.220904,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1815","V6860","polynesian","french_polynesia","french_polynesia_5",27.21405742,63.834,2.482728866,0,"Fished",81.50211739,"transi","passive","transi",0,0,0,0,0,0,0,0,0,105,5,73.7714285714286
"1816","V6870","polynesian","french_polynesia","french_polynesia_8",27.39614944,41.453,0.109777044,0,"Fished",29.37979827,"transi","passive","transi",0,0,0,0,0,0,0,0,0,495,23,0
"1817","V6877","polynesian","french_polynesia","french_polynesia_15",27.62852076,141,0.435574981,0,"Fished",847.0103063,"transi","passive","transi",0,0,0,0,0,0,0,0,0,405,4,23.9666666666667
"1818","V6909","polynesian","french_polynesia","french_polynesia_14",27.57633015,91,6.006074206,0,"Fished",871.809567,"transi","passive","transi",45,0,0,0,0,0,0,0,0,105,5,1054.91247315486
"1819","V6929","polynesian","french_polynesia","french_polynesia_1",27.40684221,63.71,0.166375248,0,"Fished",94.59353939,"transi","passive","transi",0,0,0,0,0,0,0,0,0,840,16,0
"1820","V6932","polynesian","french_polynesia","french_polynesia_7",27.76048952,13.143,0.043211967,0,"Fished",61.49251332,"transi","passive","transi",0,0,0,0,0,0,0,0,0,570,13,18.6285714285714
"1821","V6941","polynesian","french_polynesia","french_polynesia_12",25.34938059,54.5,5.432876153,0,"Fished",741.8444765,"transi","passive","transi",0,0,0,0,0,0,0,0,0,90,4,21.3546703257783
"1822","V6945","polynesian","french_polynesia","french_polynesia_11",25.35386033,115.6,0.701231716,0,"Fished",498.9137263,"transi","passive","transi",0,0,0,0,0,0,0,0,0,210,9,1262.59728098335
"1823","V6991","polynesian","pitcairn","pitcairn_4",25.02584555,66.463,0.00037993,3,"Restricted",127.596246,"transi","passive","transi",0,0,0,0,0,0,0,0,0,75,5,3325.45690764055
"1824","V6994","polynesian","pitcairn","pitcairn_2",24.64347699,55.173,0,0,"Fished",78.26097399,"transi","passive","transi",0,0,0,0,0,0,0,0,0,240,7,607.542124738716
"1825","V6995","polynesian","pitcairn","pitcairn_3",24.86387949,61.315,7.04e-05,31,"Closed",102.3020572,"transi","passive","transi",30,0,0,0,0,0,0,0,0,240,5,2257.28054078663
"1826","V7013","polynesian","society_islands","society_islands_6",27.68722283,98,5.642162935,0,"Fished",339.3628568,"transi","passive","transi",0,0,0,0,0,0,0,0,0,150,5,8009.58214492335
"1827","V7029","polynesian","society_islands","society_islands_4",27.61781428,122.304,472.559687,0,"Fished",365.619897,"transi","passive","transi",0,0,0,0,0,0,0,0,0,150,5,365.917328936648
"1828","V7077","polynesian","austral_islands","austral_islands_1",25.48674916,67.891,0.005855667,0,"Fished",34.471528,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,0
"1829","V7090","polynesian","cook_islands","cook_islands_3",27.12169711,85.343,0.000854855,2,"Restricted",511.7065534,"transi","passive","transi",0,0,0,0,0,0,0,0,0,180,6,0
"1830","V7096","polynesian","cook_islands","cook_islands_2",25.76334826,73.704,889.7110954,2,"Restricted",176.3104123,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,379
"1831","V7101","polynesian","cook_islands","cook_islands_1",26.85307714,107,617.3800144,2,"Restricted",594.7565472,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1832","V7478","continental_tep","nicaragua_tep","nicaragua_tep_4",27.39084822,46.632,311.4635742,0,"Fished",118.328091,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1833","V7479","continental_tep","nicaragua_tep","nicaragua_tep_5",27.39649446,33.879,563.3702232,28,"Restricted",60.73783931,"transi","passive","transi",60,0,0,0,0,0,0,0,0,5130,3,2
"1834","V7481","offshore_tep","clipperton","clipperton_1",27.87131376,24.953,0,3,"Closed",285.4827992,"transi","passive","transi",0,0,0,0,0,0,0,0,0,4335,3,0.5
"1835","V7483","offshore_tep","cocos","cocos_1",27.63421351,47.67,3.38e-05,37,"Closed",683.1800463,"transi","passive","transi",1605,0,0,0,0,0,0,0,0,4305,4,2
"1836","V7484","continental_tep","machalilla","machalilla_2",24.70434773,40.679,134.0911271,25,"Restricted",136.19115,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1837","V7485","continental_tep","machalilla","machalilla_4",24.57171905,33.6,260.6405492,25,"Restricted",88.83655541,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1838","V7489","continental_tep","costa_rica","costa_rica_6",28.39161494,43.365,263.1759317,0,"Fished",47.32052887,"transi","passive","transi",0,0,0,0,0,0,0,0,0,30,1,12
"1839","V7490","continental_tep","coiba","coiba_2",28.3764616,48.329,44.39592055,14,"Restricted",463.0738335,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1840","V7491","continental_tep","coiba","coiba_3",28.30562371,45.333,31.97957784,14,"Restricted",294.6761583,"transi","passive","transi",1020,0,0,0,0,0,0,0,0,1860,4,8.5
"1841","V7492","continental_tep","coiba","coiba_13",28.35676826,29.8,20.71879792,14,"Restricted",55.27128578,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1842","V7493","continental_tep","coiba","coiba_14",28.28362753,31.667,23.24708309,14,"Restricted",32.89618335,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1843","V7493","continental_tep","coiba","coiba_8",28.31004866,51.9,26.37138404,14,"Restricted",326.7690637,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1844","V7494","continental_tep","costa_rica","costa_rica_4",28.3803745,39.294,256.2000447,0,"Fished",36.23562013,"transi","passive","transi",480,0,0,0,0,0,0,0,0,1020,4,12
"1845","V7502","continental_tep","coiba","coiba_6",28.47620145,43.429,72.80714911,0,"Fished",66.66640071,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1846","V7509","continental_tep","coiba","coiba_5",28.46847693,44.5,37.61185284,0,"Fished",106.4122476,"transi","passive","transi",0,0,0,0,0,0,0,0,0,240,3,0
"1847","V7517","offshore_tep","malpelo","malpelo_1",26.68360291,39.303,1.466270214,13,"Restricted",1469.477995,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1848","V7519","continental_tep","panama_pacific","panama_pacific_1",27.4225213,44.05,345.2090455,0,"Fished",298.0582981,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1849","V7523","continental_tep","las_perlas","las_perlas_3",27.39980773,59.6,80.64003922,12,"Restricted",349.1803303,"transi","passive","transi",15,0,0,0,0,0,0,0,0,15,1,0
"1850","V7526","continental_tep","las_perlas","las_perlas_1",27.4607606,57.15,58.48961726,12,"Restricted",2160.611023,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1851","V7530","offshore_tep","revillagigedo","revillagigedo_2",25.55646986,27.48,0.082400503,2,"Restricted",76.02174675,"transi","passive","transi",0,0,0,0,0,0,0,0,0,30,1,0
"1852","V7531","offshore_tep","revillagigedo","revillagigedo_3",25.35435868,28.867,0.00298335,2,"Restricted",170.4505946,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,0
"1853","V8009","caribbean","florida_keys","florida_keys_4",26.34265548,52.5,30.33921774,29,"Closed",684.6758914,"transi","passive","transi",0,0,0,0,0,0,0,0,0,300,9,0
"1854","V8012","caribbean","florida_keys","florida_keys_1",26.72525131,67.321,112.4084654,29,"Closed",1107.517461,"transi","passive","transi",0,0,0,0,0,0,0,0,0,465,17,0
"1855","V8015","caribbean","florida_keys","florida_keys_3",26.75360838,56.5,90.59050737,29,"Closed",690.6206456,"transi","passive","transi",0,0,0,0,0,0,0,0,0,375,14,3908.10218455315
"1856","V8030","caribbean","florida_keys","florida_keys_2",26.66645888,55.564,152.4117696,29,"Closed",711.8605473,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1857","V8057","caribbean","curacao","curacao_3",27.37822228,42.127,107.5464134,0,"Fished",179.4782453,"transi","passive","transi",0,0,0,0,0,0,0,0,0,120,6,0
"1858","V8057","caribbean","curacao","curacao_1",27.36272391,38.885,2086.800403,0,"Fished",134.7818248,"transi","passive","transi",0,0,0,0,0,0,0,0,0,120,6,0
"1859","V8093","caribbean","bonaire","bonaire_2",27.42594135,42.667,53.52726759,27,"Restricted",289.7148989,"transi","passive","transi",0,0,0,0,0,0,0,0,0,75,4,2753.36392164989
"1860","V8093","caribbean","bonaire","bonaire_3",27.44957222,65.65,159.6667909,27,"Restricted",274.9593321,"transi","passive","transi",0,0,0,0,0,0,0,0,0,75,4,2753.36392164989
"1861","V8094","caribbean","curacao","curacao_4",27.4762042,41.388,117.5835715,0,"Fished",225.6181667,"transi","passive","transi",300,0,0,0,0,0,0,0,0,420,3,17
"1862","V8096","caribbean","curacao","curacao_2",27.40738713,40.956,116.4168043,0,"Fished",166.5572277,"transi","passive","transi",0,0,0,0,0,0,0,0,0,90,2,48.4980422355422
"1863","V8175","caribbean","san_blas","san_blas_1",27.9221571,62.469,83.39860752,0,"Fished",235.2121237,"transi","passive","transi",15,0,0,0,0,0,0,0,0,330,6,447.939505937625
"1864","V8181","caribbean","bocas_del_toro","bocas_del_toro_1",28.00115765,29.875,64.90122141,0,"Fished",33.07927582,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1865","V8219","caribbean","southwestern_caribbean","southwestern_caribbean_2",27.79259522,45,0.472886429,14,"Restricted",454.7860281,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1866","V8226","caribbean","southwestern_caribbean","southwestern_caribbean_3",27.79669981,69,0.478113344,14,"Restricted",380.1907767,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,8.8
"1867","V8237","caribbean","seaflower_marine_reserve","seaflower_marine_reserve_1",27.80955032,66.606,7.147167721,14,"Closed",258.3627293,"transi","passive","transi",0,0,0,0,0,0,0,0,0,180,10,102.573509584285
"1868","V8259","caribbean","seaflower_marine_reserve","seaflower_marine_reserve_3",27.80576062,63.24,12719.2482,14,"Closed",371.6934358,"transi","passive","transi",0,0,0,0,0,0,0,0,0,135,8,200.26220319853
"1869","V8406","caribbean","belize","belize_3",28.00453661,50.167,100.5459794,23,"Restricted",141.208764,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1870","V8474","caribbean","mexico_caribbean","mexico_caribbean_13",27.79332632,64.82,261.775681,3,"Restricted",1620.039372,"transi","passive","transi",0,0,0,0,0,0,0,0,0,555,3,10.2909090909091
"1871","V8490","caribbean","mexico_caribbean","mexico_caribbean_12",28.01284986,32.298,10.28978407,0,"Fished",168.266968,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1170,4,68.3645738420929
"1872","V8691","caribbean","grand_cayman","grand_cayman_1",28.03176552,54,3981.11194,33,"Restricted",353.036567,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,6329.3321799371
